"USER_ID";"BLOCK";"TRIAL";"GROUP_COUNT";"GRAPH_SIZE";"VISUAL_VARIABLE";"NUMBER_OF_GROUPS";"NUMBER_OF_NODES";"NUMBER_OF_EDGES";"MISLABELED_EDGES";"NUMBER_MISLABELED_EDGES";"NUMBER_GROUPS_FOUND_FIRST_STEP";"NUMBER_GROUPS_FOUND_SECOND_STEP";"HIT_FIRST_STEP";"HIT_SECOND_STEP";"PERCENT_EDGES_WRONG_PLACEMENT";"TIME_COUNTING_GROUPS";"TIME_CLASSIFYING_GROUPS";"DATABASE_GROUP";"USER_GROUP";"SIMILARITY_ARRAY";"G1";"G2";"G3";"G4";"G5";"G6";"BRUT_DATA"
"0";"1";"1";"Medium";"Medium";"CrossingSpeedFrequency";"4";"16";"15";"";"0";"5";"4";"false";"true";"0";"14.967";"86.731";"[{""edges"":[0,4,8,12],""pattern"":""1""},{""edges"":[1,5,9,13],""pattern"":""1.9""},{""edges"":[2,6,10,14],""pattern"":""3.61""},{""edges"":[3,7,11],""pattern"":""6.86""}]";"[{""edges"":[0,4,8,12]},{""edges"":[1,5,9,13]},{""edges"":[2,6,10,14]},{""edges"":[3,7,11]}]";"[[1,0,0,0],[0,1,0,0],[0,0,1,0],[0,0,0,1]]";"1";"1";"1";"1";"-Infinity";"-Infinity";"{""links"":[{""id"":""0"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""-145.19180476316976"",""y"":""-77.37187841337895"",""fixed"":""true"",""index"":""1"",""weight"":""1"",""px"":""-145.19180476316976"",""py"":""-77.37187841337895""},""frequency"":""2"",""speed"":""1"",""temporal"":[""0""],""rank"":[""0""]},{""id"":""1"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""-39.109107395737055"",""y"":""129.7613020821954"",""fixed"":""true"",""index"":""2"",""weight"":""3"",""px"":""-39.109107395737055"",""py"":""129.7613020821954""},""frequency"":""1.0526315789473684"",""speed"":""1.9"",""temporal"":[""0.1""],""rank"":[""1""]},{""id"":""2"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""-83.43658833725738"",""y"":""-159.5087275777612"",""fixed"":""true"",""index"":""3"",""weight"":""2"",""px"":""-83.43658833725738"",""py"":""-159.5087275777612""},""frequency"":""0.554016620498615"",""speed"":""3.61"",""temporal"":[""0.2""],""rank"":[""2""]},{""id"":""3"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""104.9313416963099"",""y"":""-71.66148416412595"",""fixed"":""true"",""index"":""5"",""weight"":""3"",""px"":""104.9313416963099"",""py"":""-71.66148416412595""},""frequency"":""0.29154518950437314"",""speed"":""6.86"",""temporal"":[""0.3""],""rank"":[""3""]},{""id"":""4"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""-5.532786511927154"",""y"":""-106.85400553974232"",""fixed"":""true"",""index"":""6"",""weight"":""1"",""px"":""-5.532786511927154"",""py"":""-106.85400553974232""},""frequency"":""2"",""speed"":""1"",""temporal"":[""0.4""],""rank"":[""0""]},{""id"":""5"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""-97.7913696894103"",""y"":""38.80304425814145"",""fixed"":""true"",""index"":""9"",""weight"":""1"",""px"":""-97.7913696894103"",""py"":""38.80304425814145""},""frequency"":""1.0526315789473684"",""speed"":""1.9"",""temporal"":[""0.5""],""rank"":[""1""]},{""id"":""6"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""33.597779570140126"",""y"":""28.024354819748037"",""fixed"":""true"",""index"":""12"",""weight"":""1"",""px"":""33.597779570140126"",""py"":""28.024354819748037""},""frequency"":""0.554016620498615"",""speed"":""3.61"",""temporal"":[""0.6""],""rank"":[""2""]},{""id"":""7"",""source"":{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},""target"":{""x"":""-158.43225589515706"",""y"":""-0.9429970708263867"",""fixed"":""true"",""index"":""13"",""weight"":""1"",""px"":""-158.43225589515706"",""py"":""-0.9429970708263867""},""frequency"":""0.29154518950437314"",""speed"":""6.86"",""temporal"":[""0.7""],""rank"":[""3""]},{""id"":""8"",""source"":{""x"":""-39.109107395737055"",""y"":""129.7613020821954"",""fixed"":""true"",""index"":""2"",""weight"":""3"",""px"":""-39.109107395737055"",""py"":""129.7613020821954""},""target"":{""x"":""-101.53884979840177"",""y"":""232.51854144628956"",""fixed"":""true"",""index"":""10"",""weight"":""2"",""px"":""-101.53884979840177"",""py"":""232.51854144628956""},""frequency"":""2"",""speed"":""1"",""temporal"":[""0.8""],""rank"":[""0""]},{""id"":""9"",""source"":{""x"":""-39.109107395737055"",""y"":""129.7613020821954"",""fixed"":""true"",""index"":""2"",""weight"":""3"",""px"":""-39.109107395737055"",""py"":""129.7613020821954""},""target"":{""x"":""39.494413445624254"",""y"":""207.49999484861112"",""fixed"":""true"",""index"":""4"",""weight"":""1"",""px"":""39.494413445624254"",""py"":""207.49999484861112""},""frequency"":""1.0526315789473684"",""speed"":""1.9"",""temporal"":[""0.9""],""rank"":[""1""]},{""id"":""10"",""source"":{""x"":""-83.43658833725738"",""y"":""-159.5087275777612"",""fixed"":""true"",""index"":""3"",""weight"":""2"",""px"":""-83.43658833725738"",""py"":""-159.5087275777612""},""target"":{""x"":""-129.29621967831974"",""y"":""-259.1947177578564"",""fixed"":""true"",""index"":""14"",""weight"":""1"",""px"":""-129.29621967831974"",""py"":""-259.1947177578564""},""frequency"":""0.554016620498615"",""speed"":""3.61"",""temporal"":[""0""],""rank"":[""2""]},{""id"":""11"",""source"":{""x"":""104.9313416963099"",""y"":""-71.66148416412595"",""fixed"":""true"",""index"":""5"",""weight"":""3"",""px"":""104.9313416963099"",""py"":""-71.66148416412595""},""target"":{""x"":""185.46377865746464"",""y"":""-159.23953935276992"",""fixed"":""true"",""index"":""8"",""weight"":""2"",""px"":""185.46377865746464"",""py"":""-159.23953935276992""},""frequency"":""0.29154518950437314"",""speed"":""6.86"",""temporal"":[""0.1""],""rank"":[""3""]},{""id"":""12"",""source"":{""x"":""104.9313416963099"",""y"":""-71.66148416412595"",""fixed"":""true"",""index"":""5"",""weight"":""3"",""px"":""104.9313416963099"",""py"":""-71.66148416412595""},""target"":{""x"":""200.69262852616058"",""y"":""-17.58445610882113"",""fixed"":""true"",""index"":""7"",""weight"":""1"",""px"":""200.69262852616058"",""py"":""-17.58445610882113""},""frequency"":""2"",""speed"":""1"",""temporal"":[""0.2""],""rank"":[""0""]},{""id"":""13"",""source"":{""x"":""185.46377865746464"",""y"":""-159.23953935276992"",""fixed"":""true"",""index"":""8"",""weight"":""2"",""px"":""185.46377865746464"",""py"":""-159.23953935276992""},""target"":{""x"":""261.79471684793106"",""y"":""-226.91730778929386"",""fixed"":""true"",""index"":""15"",""weight"":""1"",""px"":""261.79471684793106"",""py"":""-226.91730778929386""},""frequency"":""1.0526315789473684"",""speed"":""1.9"",""temporal"":[""0.3""],""rank"":[""1""]},{""id"":""14"",""source"":{""x"":""-101.53884979840177"",""y"":""232.51854144628956"",""fixed"":""true"",""index"":""10"",""weight"":""2"",""px"":""-101.53884979840177"",""py"":""232.51854144628956""},""target"":{""x"":""-151.4121901336991"",""y"":""321.2153359627162"",""fixed"":""true"",""index"":""11"",""weight"":""1"",""px"":""-151.4121901336991"",""py"":""321.2153359627162""},""frequency"":""0.554016620498615"",""speed"":""3.61"",""temporal"":[""0.4""],""rank"":[""2""]}],""nodes"":[{""x"":""-41.83631277752499"",""y"":""-27.320213948074137"",""fixed"":""true"",""index"":""0"",""weight"":""8"",""px"":""-41.83631277752499"",""py"":""-27.320213948074137""},{""x"":""-145.19180476316976"",""y"":""-77.37187841337895"",""fixed"":""true"",""index"":""1"",""weight"":""1"",""px"":""-145.19180476316976"",""py"":""-77.37187841337895""},{""x"":""-39.109107395737055"",""y"":""129.7613020821954"",""fixed"":""true"",""index"":""2"",""weight"":""3"",""px"":""-39.109107395737055"",""py"":""129.7613020821954""},{""x"":""-83.43658833725738"",""y"":""-159.5087275777612"",""fixed"":""true"",""index"":""3"",""weight"":""2"",""px"":""-83.43658833725738"",""py"":""-159.5087275777612""},{""x"":""39.494413445624254"",""y"":""207.49999484861112"",""fixed"":""true"",""index"":""4"",""weight"":""1"",""px"":""39.494413445624254"",""py"":""207.49999484861112""},{""x"":""104.9313416963099"",""y"":""-71.66148416412595"",""fixed"":""true"",""index"":""5"",""weight"":""3"",""px"":""104.9313416963099"",""py"":""-71.66148416412595""},{""x"":""-5.532786511927154"",""y"":""-106.85400553974232"",""fixed"":""true"",""index"":""6"",""weight"":""1"",""px"":""-5.532786511927154"",""py"":""-106.85400553974232""},{""x"":""200.69262852616058"",""y"":""-17.58445610882113"",""fixed"":""true"",""index"":""7"",""weight"":""1"",""px"":""200.69262852616058"",""py"":""-17.58445610882113""},{""x"":""185.46377865746464"",""y"":""-159.23953935276992"",""fixed"":""true"",""index"":""8"",""weight"":""2"",""px"":""185.46377865746464"",""py"":""-159.23953935276992""},{""x"":""-97.7913696894103"",""y"":""38.80304425814145"",""fixed"":""true"",""index"":""9"",""weight"":""1"",""px"":""-97.7913696894103"",""py"":""38.80304425814145""},{""x"":""-101.53884979840177"",""y"":""232.51854144628956"",""fixed"":""true"",""index"":""10"",""weight"":""2"",""px"":""-101.53884979840177"",""py"":""232.51854144628956""},{""x"":""-151.4121901336991"",""y"":""321.2153359627162"",""fixed"":""true"",""index"":""11"",""weight"":""1"",""px"":""-151.4121901336991"",""py"":""321.2153359627162""},{""x"":""33.597779570140126"",""y"":""28.024354819748037"",""fixed"":""true"",""index"":""12"",""weight"":""1"",""px"":""33.597779570140126"",""py"":""28.024354819748037""},{""x"":""-158.43225589515706"",""y"":""-0.9429970708263867"",""fixed"":""true"",""index"":""13"",""weight"":""1"",""px"":""-158.43225589515706"",""py"":""-0.9429970708263867""},{""x"":""-129.29621967831974"",""y"":""-259.1947177578564"",""fixed"":""true"",""index"":""14"",""weight"":""1"",""px"":""-129.29621967831974"",""py"":""-259.1947177578564""},{""x"":""261.79471684793106"",""y"":""-226.91730778929386"",""fixed"":""true"",""index"":""15"",""weight"":""1"",""px"":""261.79471684793106"",""py"":""-226.91730778929386""}]}"
