participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
8,0,true,5.358,small,increase,16.527,5.358,#000000,1.5510000000000002,7.712700000000002,#4e4e4e,6.1617000000000015,lumi
8,1,true,19.345200000000002,medium,decrease,8.263,19.345200000000002,#000000,36.755880000000005,23.21424,#a2a2a2,13.541640000000005,lumi
8,2,true,36.755880000000005,high,decrease,5.666,36.755880000000005,#000000,69.936,35.936811,#ffffff,33.99918900000001,lumi
8,3,true,19.345200000000002,same,increase,5.435,19.345200000000002,#000000,10.1802,15.0165,#000000,4.836300000000001,lumi
8,4,false,36.755880000000005,same,decrease,9.506,36.755880000000005,#000000,69.936,38.693501999999995,#000000,31.242498,lumi
8,5,false,36.755880000000005,same,increase,5.868,36.755880000000005,#000000,19.345200000000002,41.398728,#000000,22.053528000000007,lumi
8,6,false,19.345200000000002,high,increase,6.785,19.345200000000002,#000000,10.1802,17.918280000000003,#ffffff,7.738080000000001,lumi
8,7,false,19.345200000000002,high,decrease,6.402,19.345200000000002,#000000,36.755880000000005,25.148759999999996,#ffffff,11.607120000000004,lumi
8,8,false,5.358,high,decrease,2.867,5.358,#000000,10.1802,10.1802,#ffffff,0,lumi
8,9,false,5.358,high,increase,33.249,5.358,#000000,1.5510000000000002,5.70345,#ffffff,4.152449999999999,lumi
8,10,false,19.345200000000002,small,increase,11.317,19.345200000000002,#000000,10.1802,18.40191,#4e4e4e,8.22171,lumi
8,11,false,19.345200000000002,small,decrease,6.132,19.345200000000002,#000000,36.755880000000005,25.632390000000004,#4e4e4e,11.123489999999999,lumi
8,12,false,19.345200000000002,high,decrease,5.06,19.345200000000002,#000000,36.755880000000005,23.69787,#ffffff,13.05801,lumi
8,13,false,19.345200000000002,high,increase,7.021,19.345200000000002,#000000,10.1802,18.885540000000002,#ffffff,8.705340000000001,lumi
8,14,false,36.755880000000005,small,increase,8.675,36.755880000000005,#000000,19.345200000000002,44.155419,#4e4e4e,24.810219000000004,lumi
8,15,false,36.755880000000005,small,decrease,6.771,36.755880000000005,#000000,69.936,40.531296000000005,#4e4e4e,29.404704000000006,lumi
8,16,false,5.358,small,decrease,12.18,5.358,#000000,10.1802,6.295649999999999,#4e4e4e,3.8845500000000004,lumi
8,17,false,5.358,small,increase,9.119,5.358,#000000,1.5510000000000002,4.4979000000000005,#4e4e4e,2.9469,lumi
8,18,false,36.755880000000005,high,increase,9.235,36.755880000000005,#000000,19.345200000000002,51.506595000000004,#ffffff,32.161395000000006,lumi
