"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"3";"0";"true";"5.358";"small";"increase";"19.196";"5.358";"#00caff";"1.5510000000000002";"5.0337000000000005";"#e0b500";"3.4827"
"3";"1";"true";"19.345200000000002";"medium";"decrease";"18.809";"19.345200000000002";"#00caff";"36.755880000000005";"23.69787";"#ff00be";"13.05801"
"3";"2";"true";"36.755880000000005";"high";"decrease";"21.23";"36.755880000000005";"#00caff";"69.936";"37.774604999999994";"#00e6b6";"32.161395000000006"
"3";"3";"true";"19.345200000000002";"same";"increase";"17.225";"19.345200000000002";"#00caff";"10.1802";"19.852800000000002";"#00caff";"9.672600000000001"
"3";"4";"false";"19.345200000000002";"medium";"decrease";"13.932";"19.345200000000002";"#00caff";"36.755880000000005";"21.27972";"#ff00be";"15.476160000000002"
"3";"5";"false";"19.345200000000002";"medium";"increase";"17.4";"19.345200000000002";"#00caff";"10.1802";"20.33643";"#ff00be";"10.15623"
"3";"6";"false";"19.345200000000002";"medium";"increase";"18.653";"19.345200000000002";"#00caff";"10.1802";"16.46739";"#ff00be";"6.287190000000002"
"3";"7";"false";"19.345200000000002";"medium";"decrease";"21.493";"19.345200000000002";"#00caff";"36.755880000000005";"19.82883";"#ff00be";"16.927049999999998"
"3";"8";"false";"36.755880000000005";"same";"decrease";"15.327";"36.755880000000005";"#00caff";"69.936";"34.099016999999996";"#00caff";"35.836983000000004"
"3";"9";"false";"36.755880000000005";"same";"increase";"29.893";"36.755880000000005";"#00caff";"19.345200000000002";"40.479831";"#00caff";"21.134631"
"3";"10";"false";"19.345200000000002";"same";"increase";"17.38";"19.345200000000002";"#00caff";"10.1802";"20.82006";"#00caff";"10.63986"
"3";"11";"false";"19.345200000000002";"same";"decrease";"14.843";"19.345200000000002";"#00caff";"36.755880000000005";"20.31246";"#00caff";"16.44342"
"3";"12";"false";"36.755880000000005";"medium";"decrease";"21.842";"36.755880000000005";"#00caff";"69.936";"37.774604999999994";"#ff00be";"32.161395000000006"
"3";"13";"false";"36.755880000000005";"medium";"increase";"23.065";"36.755880000000005";"#00caff";"19.345200000000002";"35.885346";"#ff00be";"16.540146"
"3";"14";"false";"36.755880000000005";"same";"increase";"24.273";"36.755880000000005";"#00caff";"19.345200000000002";"35.885346";"#00caff";"16.540146"
"3";"15";"false";"36.755880000000005";"same";"decrease";"14.46";"36.755880000000005";"#00caff";"69.936";"43.287987";"#00caff";"26.648013000000002"
"3";"16";"false";"19.345200000000002";"high";"decrease";"14.47";"19.345200000000002";"#00caff";"36.755880000000005";"15.95979";"#00e6b6";"20.79609"
"3";"17";"false";"19.345200000000002";"high";"increase";"24.119";"19.345200000000002";"#00caff";"10.1802";"23.72184";"#00e6b6";"13.541640000000005"
"3";"18";"false";"5.358";"high";"increase";"12.511";"5.358";"#00caff";"1.5510000000000002";"6.50715";"#00e6b6";"4.95615"
"3";"19";"false";"5.358";"high";"decrease";"16.243";"5.358";"#00caff";"10.1802";"5.625899999999999";"#00e6b6";"4.5543"
"3";"20";"false";"19.345200000000002";"small";"decrease";"21.5";"19.345200000000002";"#00caff";"36.755880000000005";"23.21424";"#e0b500";"13.541640000000005"
"3";"21";"false";"19.345200000000002";"small";"increase";"21.418";"19.345200000000002";"#00caff";"10.1802";"20.82006";"#e0b500";"10.63986"
"3";"22";"false";"19.345200000000002";"high";"increase";"27.089";"19.345200000000002";"#00caff";"10.1802";"26.623620000000003";"#00e6b6";"16.44342"
