participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
6,0,true,5.358,small,increase,74.974,5.358,#00caff,1.5510000000000002,5.435549999999999,#e0b500,3.8845500000000004,chroma
6,1,true,19.345200000000002,medium,decrease,100.469,19.345200000000002,#00caff,36.755880000000005,18.86157,#ff00be,17.89431,chroma
6,2,true,36.755880000000005,high,decrease,25.752,36.755880000000005,#00caff,69.936,39.612399,#00e6b6,30.323601000000004,chroma
6,3,true,19.345200000000002,same,increase,14.136,19.345200000000002,#00caff,10.1802,20.33643,#00caff,10.15623,chroma
6,4,false,19.345200000000002,high,decrease,16.322,19.345200000000002,#00caff,36.755880000000005,18.86157,#00e6b6,17.89431,chroma
6,5,false,19.345200000000002,high,increase,13.399,19.345200000000002,#00caff,10.1802,19.852800000000002,#00e6b6,9.672600000000001,chroma
6,6,false,36.755880000000005,small,increase,9.057,36.755880000000005,#00caff,19.345200000000002,38.64203700000001,#e0b500,19.296837000000004,chroma
6,7,false,36.755880000000005,small,decrease,17.129,36.755880000000005,#00caff,69.936,34.099016999999996,#e0b500,35.836983000000004,chroma
6,8,false,5.358,small,decrease,14.304,5.358,#00caff,10.1802,5.491949999999999,#e0b500,4.68825,chroma
6,9,false,5.358,small,increase,13.303,5.358,#00caff,1.5510000000000002,5.3016000000000005,#e0b500,3.7506,chroma
6,10,false,36.755880000000005,high,increase,7.604,36.755880000000005,#00caff,19.345200000000002,38.64203700000001,#00e6b6,19.296837000000004,chroma
6,11,false,36.755880000000005,high,decrease,17.143,36.755880000000005,#00caff,69.936,42.36909,#00e6b6,27.566910000000004,chroma
6,12,false,19.345200000000002,same,decrease,11.813,19.345200000000002,#00caff,36.755880000000005,22.246980000000004,#00caff,14.508900000000004,chroma
6,13,false,19.345200000000002,same,increase,9.507,19.345200000000002,#00caff,10.1802,19.852800000000002,#00caff,9.672600000000001,chroma
6,14,false,5.358,small,increase,15.052,5.358,#00caff,1.5510000000000002,5.435549999999999,#e0b500,3.8845500000000004,chroma
6,15,false,5.358,small,decrease,17.58,5.358,#00caff,10.1802,5.759849999999999,#e0b500,4.420350000000001,chroma
6,16,false,5.358,same,decrease,11.654,5.358,#00caff,10.1802,6.429600000000001,#00caff,3.7506,chroma
6,17,false,5.358,same,increase,16.308,5.358,#00caff,1.5510000000000002,6.239250000000001,#00caff,4.68825,chroma
6,18,false,36.755880000000005,medium,increase,13.349,36.755880000000005,#00caff,19.345200000000002,38.64203700000001,#ff00be,19.296837000000004,chroma
6,19,false,36.755880000000005,medium,decrease,20.724,36.755880000000005,#00caff,69.936,33.18012,#ff00be,36.755880000000005,chroma
6,20,false,19.345200000000002,small,decrease,13.29,19.345200000000002,#00caff,36.755880000000005,16.44342,#e0b500,20.31246,chroma
6,21,false,19.345200000000002,small,increase,18.584,19.345200000000002,#00caff,10.1802,20.82006,#e0b500,10.63986,chroma
6,22,false,36.755880000000005,high,increase,31.107,36.755880000000005,#00caff,19.345200000000002,36.804243,#00e6b6,17.459042999999998,chroma
6,23,false,36.755880000000005,high,decrease,12.288,36.755880000000005,#00caff,69.936,41.450193,#00e6b6,28.485807,chroma
6,24,false,5.358,medium,decrease,22.573,5.358,#00caff,10.1802,5.358,#ff00be,4.8222,chroma
6,25,false,5.358,medium,increase,19.142,5.358,#00caff,1.5510000000000002,5.70345,#ff00be,4.152449999999999,chroma
6,26,false,5.358,high,increase,49.308,5.358,#00caff,1.5510000000000002,5.435549999999999,#00e6b6,3.8845500000000004,chroma
6,27,false,5.358,high,decrease,12.493,5.358,#00caff,10.1802,5.8938,#00e6b6,4.2864,chroma
6,28,false,5.358,same,decrease,20.336,5.358,#00caff,10.1802,5.8938,#00caff,4.2864,chroma
6,29,false,5.358,same,increase,19.397,5.358,#00caff,1.5510000000000002,5.435549999999999,#00caff,3.8845500000000004,chroma
6,30,false,36.755880000000005,small,increase,16.356,36.755880000000005,#00caff,19.345200000000002,28.534170000000003,#e0b500,9.188970000000001,chroma
6,31,false,36.755880000000005,small,decrease,11.468,36.755880000000005,#00caff,69.936,33.18012,#e0b500,36.755880000000005,chroma
6,32,false,5.358,medium,decrease,16.757,5.358,#00caff,10.1802,5.491949999999999,#ff00be,4.68825,chroma
6,33,false,5.358,medium,increase,15.026,5.358,#00caff,1.5510000000000002,5.0337000000000005,#ff00be,3.4827,chroma
6,34,false,19.345200000000002,medium,increase,10.58,19.345200000000002,#00caff,10.1802,21.303689999999996,#ff00be,11.123490000000002,chroma
6,35,false,19.345200000000002,medium,decrease,14.369,19.345200000000002,#00caff,36.755880000000005,21.27972,#ff00be,15.476160000000002,chroma
6,36,false,19.345200000000002,medium,decrease,8.492,19.345200000000002,#00caff,36.755880000000005,20.31246,#ff00be,16.44342,chroma
6,37,false,19.345200000000002,medium,increase,27.872,19.345200000000002,#00caff,10.1802,18.885540000000002,#ff00be,8.705340000000001,chroma
6,38,false,36.755880000000005,same,increase,36.859,36.755880000000005,#00caff,19.345200000000002,40.479831,#00caff,21.134631,chroma
