participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
6,30,false,36.755880000000005,small,increase,11.764,36.755880000000005,12,19.345200000000002,35.885346,21,16.540146,width
6,31,false,36.755880000000005,small,decrease,22.277,36.755880000000005,12,69.936,47.882472,21,22.05352800000001,width
6,32,false,5.358,medium,decrease,18.942,5.358,12,10.1802,6.161699999999999,36.75,4.0185,width
6,33,false,5.358,medium,increase,17.952,5.358,12,1.5510000000000002,7.444799999999999,36.75,5.8938,width
6,34,false,19.345200000000002,medium,increase,19.024,19.345200000000002,12,10.1802,19.36917,36.75,9.188970000000001,width
6,35,false,19.345200000000002,medium,decrease,12.274,19.345200000000002,12,36.755880000000005,28.05054,36.75,8.70534,width
6,36,false,19.345200000000002,medium,decrease,10.735,19.345200000000002,12,36.755880000000005,23.21424,36.75,13.541640000000005,width
6,37,false,19.345200000000002,medium,increase,17.544,19.345200000000002,12,10.1802,20.33643,36.75,10.15623,width
6,38,false,36.755880000000005,same,increase,16.823,36.755880000000005,12,19.345200000000002,37.72314,12,18.377940000000002,width
6,39,false,36.755880000000005,same,decrease,16.029,36.755880000000005,12,69.936,39.612399,12,30.323601000000004,width
6,40,false,19.345200000000002,same,decrease,17.901,19.345200000000002,12,36.755880000000005,23.21424,12,13.541640000000005,width
6,41,false,19.345200000000002,same,increase,12.647,19.345200000000002,12,10.1802,19.36917,12,9.188970000000001,width
6,42,false,36.755880000000005,medium,increase,12.261,36.755880000000005,12,19.345200000000002,41.398728,36.75,22.053528000000007,width
6,43,false,36.755880000000005,medium,decrease,16.203,36.755880000000005,12,69.936,42.36909,36.75,27.566910000000004,width
6,44,false,36.755880000000005,same,decrease,17.008,36.755880000000005,12,69.936,42.36909,12,27.566910000000004,width
6,45,false,36.755880000000005,same,increase,11.651,36.755880000000005,12,19.345200000000002,34.966449000000004,12,15.621249000000002,width
6,46,false,19.345200000000002,high,increase,58.539,19.345200000000002,12,10.1802,29.04177,55.125,18.861570000000004,width
6,47,false,19.345200000000002,high,decrease,10.487,19.345200000000002,12,36.755880000000005,24.665130000000005,55.125,12.090749999999998,width
6,48,false,5.358,high,decrease,20.401,5.358,12,10.1802,4.956149999999999,55.125,5.22405,width
6,49,false,5.358,high,increase,17.82,5.358,12,1.5510000000000002,7.712700000000002,55.125,6.1617000000000015,width
6,50,false,19.345200000000002,small,increase,10.722,19.345200000000002,12,10.1802,15.0165,21,4.836300000000001,width
6,51,false,19.345200000000002,small,decrease,16.066,19.345200000000002,12,36.755880000000005,24.181499999999996,21,12.574380000000003,width
