participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed
14,0,true,5.358,small,increase,195.759,5.358,12,1.5510000000000002,4.63185,21,3.08085
14,1,true,19.345200000000002,medium,decrease,51.751,19.345200000000002,12,36.755880000000005,21.76335,36.75,14.992530000000002
14,2,true,36.755880000000005,high,decrease,53.287,36.755880000000005,12,69.936,67.17930899999999,55.125,2.7566910000000022
14,3,true,19.345200000000002,same,increase,31.894,19.345200000000002,12,10.1802,18.40191,12,8.22171
14,4,false,19.345200000000002,same,decrease,44.395,19.345200000000002,12,36.755880000000005,65.77368,12,29.01780000000001
14,5,false,19.345200000000002,same,increase,30.34,19.345200000000002,12,10.1802,15.983760000000002,12,5.803560000000001
14,6,false,36.755880000000005,medium,increase,32.876,36.755880000000005,12,19.345200000000002,43.23652200000001,36.75,23.891322000000006
14,7,false,36.755880000000005,medium,decrease,18.859,36.755880000000005,12,69.936,40.531296000000005,36.75,29.404704000000006
14,8,false,36.755880000000005,same,decrease,26.168,36.755880000000005,12,69.936,44.206884,12,25.729115999999998
14,9,false,36.755880000000005,same,increase,17.696,36.755880000000005,12,19.345200000000002,34.966449000000004,12,15.621249000000002
14,10,false,19.345200000000002,high,increase,17.569,19.345200000000002,12,10.1802,20.82006,55.125,10.63986
14,11,false,19.345200000000002,high,decrease,25.182,19.345200000000002,12,36.755880000000005,29.985060000000004,55.125,6.77082
14,12,false,5.358,high,decrease,48.049,5.358,12,10.1802,12.591299999999999,55.125,2.4111
14,13,false,5.358,high,increase,54.551,5.358,12,1.5510000000000002,6.77505,55.125,5.22405
14,14,false,19.345200000000002,small,increase,21.966,19.345200000000002,12,10.1802,25.656360000000003,21,15.476160000000004
14,15,false,19.345200000000002,small,decrease,20.103,19.345200000000002,12,36.755880000000005,21.27972,21,15.476160000000002
14,16,false,19.345200000000002,high,decrease,25.164,19.345200000000002,12,36.755880000000005,27.566910000000004,55.125,9.18897
14,17,false,19.345200000000002,high,increase,26.985,19.345200000000002,12,10.1802,24.6891,55.125,14.508900000000004
14,18,false,36.755880000000005,small,increase,22.034,36.755880000000005,12,19.345200000000002,42.31762500000001,21,22.97242500000001
14,19,false,36.755880000000005,small,decrease,15.996,36.755880000000005,12,69.936,46.044678000000005,21,23.891322000000006
14,20,false,5.358,small,decrease,24.719,5.358,12,10.1802,6.161699999999999,21,4.0185
14,21,false,5.358,small,increase,31.931,5.358,12,1.5510000000000002,2.7565500000000003,21,1.20555
14,22,false,36.755880000000005,high,increase,21.703,36.755880000000005,12,19.345200000000002,35.885346,55.125,16.540146
14,23,false,36.755880000000005,high,decrease,21.91,36.755880000000005,12,69.936,59.82813300000001,55.125,10.107867
14,24,false,19.345200000000002,same,decrease,26.552,19.345200000000002,12,36.755880000000005,21.27972,12,15.476160000000002
14,25,false,19.345200000000002,same,increase,17.592,19.345200000000002,12,10.1802,19.852800000000002,12,9.672600000000001
14,26,false,5.358,small,increase,23.573,5.358,12,1.5510000000000002,5.0337000000000005,21,3.4827
14,27,false,5.358,small,decrease,17.024,5.358,12,10.1802,6.429600000000001,21,3.7506
14,28,false,5.358,same,decrease,41.562,5.358,12,10.1802,6.6975,12,3.4827
14,29,false,5.358,same,increase,16.841,5.358,12,1.5510000000000002,5.435549999999999,12,3.8845500000000004
14,30,false,36.755880000000005,medium,increase,18.106,36.755880000000005,12,19.345200000000002,43.23652200000001,36.75,23.891322000000006
14,31,false,36.755880000000005,medium,decrease,18.291,36.755880000000005,12,69.936,46.044678000000005,36.75,23.891322000000006
14,32,false,19.345200000000002,small,decrease,18.2,19.345200000000002,12,36.755880000000005,22.246980000000004,21,14.508900000000004
14,33,false,19.345200000000002,small,increase,21.307,19.345200000000002,12,10.1802,19.852800000000002,21,9.672600000000001
14,34,false,36.755880000000005,high,increase,17.639,36.755880000000005,12,19.345200000000002,42.31762500000001,55.125,22.97242500000001
14,35,false,36.755880000000005,high,decrease,21.087,36.755880000000005,12,69.936,51.558060000000005,55.125,18.37794
14,36,false,5.358,medium,decrease,15.334,5.358,12,10.1802,7.903049999999999,36.75,2.2771500000000002
14,37,false,5.358,medium,increase,23.997,5.358,12,1.5510000000000002,4.23,36.75,2.679
14,38,false,5.358,high,increase,16.759,5.358,12,1.5510000000000002,6.641099999999999,55.125,5.0901
14,39,false,5.358,high,decrease,16.136,5.358,12,10.1802,7.769100000000001,55.125,2.4111
14,40,false,5.358,same,decrease,18.924,5.358,12,10.1802,5.8938,12,4.2864
14,41,false,5.358,same,increase,27.021,5.358,12,1.5510000000000002,4.7658000000000005,12,3.2148000000000003
14,42,false,36.755880000000005,small,increase,17.072,36.755880000000005,12,19.345200000000002,42.31762500000001,21,22.97242500000001
14,43,false,36.755880000000005,small,decrease,16.844,36.755880000000005,12,69.936,47.882472,21,22.05352800000001
14,44,false,5.358,medium,decrease,13.494,5.358,12,10.1802,8.036999999999999,36.75,2.1432000000000007
14,45,false,5.358,medium,increase,17.283,5.358,12,1.5510000000000002,6.641099999999999,36.75,5.0901
14,46,false,19.345200000000002,medium,increase,11.582,19.345200000000002,12,10.1802,19.36917,36.75,9.188970000000001
14,47,false,19.345200000000002,medium,decrease,18.541,19.345200000000002,12,36.755880000000005,26.116020000000002,36.75,10.639859999999999
14,48,false,19.345200000000002,medium,decrease,18.27,19.345200000000002,12,36.755880000000005,21.27972,36.75,15.476160000000002
14,49,false,19.345200000000002,medium,increase,19.377,19.345200000000002,12,10.1802,24.6891,36.75,14.508900000000004
