participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
6,0,true,5.358,small,increase,33.471,5.358,#000000,1.5510000000000002,6.3732,#4e4e4e,4.822199999999999,lumi
6,1,true,19.345200000000002,medium,decrease,14.385,19.345200000000002,#000000,36.755880000000005,22.730610000000002,#a2a2a2,14.025269999999999,lumi
6,2,true,36.755880000000005,high,decrease,18.227,36.755880000000005,#000000,69.936,47.882472,#ffffff,22.05352800000001,lumi
6,3,true,19.345200000000002,same,increase,13.967,19.345200000000002,#000000,10.1802,15.983760000000002,#000000,5.803560000000001,lumi
6,4,false,19.345200000000002,high,decrease,31.034,19.345200000000002,#000000,36.755880000000005,16.927049999999998,#ffffff,19.82883,lumi
6,5,false,19.345200000000002,high,increase,13.942,19.345200000000002,#000000,10.1802,21.787320000000005,#ffffff,11.607120000000004,lumi
6,6,false,36.755880000000005,small,increase,33.06,36.755880000000005,#000000,19.345200000000002,47.831007,#4e4e4e,28.485807,lumi
6,7,false,36.755880000000005,small,decrease,43.713,36.755880000000005,#000000,69.936,51.558060000000005,#4e4e4e,18.37794,lumi
6,8,false,5.358,small,decrease,23.241,5.358,#000000,10.1802,4.554299999999999,#4e4e4e,5.625900000000001,lumi
6,9,false,5.358,small,increase,19.816,5.358,#000000,1.5510000000000002,5.3016000000000005,#4e4e4e,3.7506,lumi
6,10,false,36.755880000000005,high,increase,25.263,36.755880000000005,#000000,19.345200000000002,35.885346,#ffffff,16.540146,lumi
6,11,false,36.755880000000005,high,decrease,21.748,36.755880000000005,#000000,69.936,44.206884,#ffffff,25.729115999999998,lumi
6,12,false,19.345200000000002,same,decrease,9.109,19.345200000000002,#000000,36.755880000000005,25.148759999999996,#000000,11.607120000000004,lumi
6,13,false,19.345200000000002,same,increase,14.813,19.345200000000002,#000000,10.1802,19.36917,#000000,9.188970000000001,lumi
6,14,false,5.358,small,increase,22.703,5.358,#000000,1.5510000000000002,5.3016000000000005,#4e4e4e,3.7506,lumi
6,15,false,5.358,small,decrease,24.346,5.358,#000000,10.1802,4.8222,#4e4e4e,5.358,lumi
6,16,false,5.358,same,decrease,18.801,5.358,#000000,10.1802,4.956149999999999,#000000,5.22405,lumi
6,17,false,5.358,same,increase,51.548,5.358,#000000,1.5510000000000002,5.167650000000001,#000000,3.6166500000000004,lumi
6,18,false,36.755880000000005,medium,increase,24.188,36.755880000000005,#000000,19.345200000000002,42.31762500000001,#a2a2a2,22.97242500000001,lumi
6,19,false,36.755880000000005,medium,decrease,19.69,36.755880000000005,#000000,69.936,37.774604999999994,#a2a2a2,32.161395000000006,lumi
6,20,false,19.345200000000002,small,decrease,22.406,19.345200000000002,#000000,36.755880000000005,19.82883,#4e4e4e,16.927049999999998,lumi
6,21,false,19.345200000000002,small,increase,79.427,19.345200000000002,#000000,10.1802,15.500129999999999,#4e4e4e,5.319930000000002,lumi
6,22,false,36.755880000000005,high,increase,10.631,36.755880000000005,#000000,19.345200000000002,40.479831,#ffffff,21.134631,lumi
6,23,false,36.755880000000005,high,decrease,16.486,36.755880000000005,#000000,69.936,41.450193,#ffffff,28.485807,lumi
6,24,false,5.358,medium,decrease,30.174,5.358,#000000,10.1802,3.8845500000000004,#a2a2a2,6.295649999999999,lumi
6,25,false,5.358,medium,increase,12.332,5.358,#000000,1.5510000000000002,5.435549999999999,#a2a2a2,3.8845500000000004,lumi
6,26,false,5.358,high,increase,36.354,5.358,#000000,1.5510000000000002,5.167650000000001,#ffffff,3.6166500000000004,lumi
6,27,false,5.358,high,decrease,13.484,5.358,#000000,10.1802,5.625899999999999,#ffffff,4.5543,lumi
6,28,false,5.358,same,decrease,14.757,5.358,#000000,10.1802,5.625899999999999,#000000,4.5543,lumi
6,29,false,5.358,same,increase,18.847,5.358,#000000,1.5510000000000002,5.0337000000000005,#000000,3.4827,lumi
6,30,false,36.755880000000005,small,increase,14.954,36.755880000000005,#000000,19.345200000000002,39.560934,#4e4e4e,20.215734,lumi
6,31,false,36.755880000000005,small,decrease,13.081,36.755880000000005,#000000,69.936,46.96357500000001,#4e4e4e,22.972424999999994,lumi
6,32,false,5.358,medium,decrease,14.425,5.358,#000000,10.1802,5.358,#a2a2a2,4.8222,lumi
6,33,false,5.358,medium,increase,16.863,5.358,#000000,1.5510000000000002,5.70345,#a2a2a2,4.152449999999999,lumi
6,34,false,19.345200000000002,medium,increase,15.734,19.345200000000002,#000000,10.1802,17.434649999999998,#a2a2a2,7.254450000000002,lumi
6,35,false,19.345200000000002,medium,decrease,14.995,19.345200000000002,#000000,36.755880000000005,24.665130000000005,#a2a2a2,12.090749999999998,lumi
6,36,false,19.345200000000002,medium,decrease,40.886,19.345200000000002,#000000,36.755880000000005,21.27972,#a2a2a2,15.476160000000002,lumi
6,37,false,19.345200000000002,medium,increase,9.101,19.345200000000002,#000000,10.1802,17.918280000000003,#a2a2a2,7.738080000000001,lumi
