participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
9,0,true,5.358,small,increase,13.112,5.358,#000000,1.5510000000000002,4.63185,#4e4e4e,3.08085,lumi
9,1,true,19.345200000000002,medium,decrease,30.733,19.345200000000002,#000000,36.755880000000005,23.69787,#a2a2a2,13.05801,lumi
9,2,true,36.755880000000005,high,decrease,21.775,36.755880000000005,#000000,69.936,40.531296000000005,#ffffff,29.404704000000006,lumi
9,3,true,19.345200000000002,same,increase,7.76,19.345200000000002,#000000,10.1802,16.95102,#000000,6.770820000000001,lumi
9,4,false,5.358,medium,decrease,14.068,5.358,#000000,10.1802,7.635150000000001,#a2a2a2,2.54505,lumi
9,5,false,5.358,medium,increase,9.875,5.358,#000000,1.5510000000000002,5.569500000000001,#a2a2a2,4.0185,lumi
9,6,false,19.345200000000002,medium,increase,14.747,19.345200000000002,#000000,10.1802,20.82006,#a2a2a2,10.63986,lumi
9,7,false,19.345200000000002,medium,decrease,9.321,19.345200000000002,#000000,36.755880000000005,27.083280000000006,#a2a2a2,9.6726,lumi
9,8,false,19.345200000000002,medium,decrease,8.952,19.345200000000002,#000000,36.755880000000005,21.76335,#a2a2a2,14.992530000000002,lumi
9,9,false,19.345200000000002,medium,increase,9.142,19.345200000000002,#000000,10.1802,23.238210000000002,#a2a2a2,13.058010000000003,lumi
9,10,false,36.755880000000005,same,increase,8.655,36.755880000000005,#000000,19.345200000000002,39.560934,#000000,20.215734,lumi
9,11,false,36.755880000000005,same,decrease,6.649,36.755880000000005,#000000,69.936,44.206884,#000000,25.729115999999998,lumi
9,12,false,19.345200000000002,same,decrease,8.134,19.345200000000002,#000000,36.755880000000005,22.246980000000004,#000000,14.508900000000004,lumi
9,13,false,19.345200000000002,same,increase,8.692,19.345200000000002,#000000,10.1802,17.918280000000003,#000000,7.738080000000001,lumi
9,14,false,36.755880000000005,medium,increase,13.184,36.755880000000005,#000000,19.345200000000002,38.64203700000001,#a2a2a2,19.296837000000004,lumi
9,15,false,36.755880000000005,medium,decrease,14.808,36.755880000000005,#000000,69.936,35.936811,#a2a2a2,33.99918900000001,lumi
9,16,false,36.755880000000005,same,decrease,8.845,36.755880000000005,#000000,69.936,39.612399,#000000,30.323601000000004,lumi
9,17,false,36.755880000000005,same,increase,25.186,36.755880000000005,#000000,19.345200000000002,34.966449000000004,#000000,15.621249000000002,lumi
9,18,false,19.345200000000002,high,increase,43.93,19.345200000000002,#000000,10.1802,18.40191,#ffffff,8.22171,lumi
9,19,false,19.345200000000002,high,decrease,9.444,19.345200000000002,#000000,36.755880000000005,23.21424,#ffffff,13.541640000000005,lumi
9,20,false,5.358,high,decrease,6.674,5.358,#000000,10.1802,4.8222,#ffffff,5.358,lumi
9,21,false,5.358,high,increase,10.564,5.358,#000000,1.5510000000000002,4.89975,#ffffff,3.34875,lumi
9,22,false,19.345200000000002,small,increase,7.768,19.345200000000002,#000000,10.1802,19.852800000000002,#4e4e4e,9.672600000000001,lumi
9,23,false,19.345200000000002,small,decrease,9.516,19.345200000000002,#000000,36.755880000000005,24.181499999999996,#4e4e4e,12.574380000000003,lumi
9,24,false,19.345200000000002,high,decrease,9.615,19.345200000000002,#000000,36.755880000000005,23.69787,#ffffff,13.05801,lumi
9,25,false,19.345200000000002,high,increase,12.075,19.345200000000002,#000000,10.1802,17.434649999999998,#ffffff,7.254450000000002,lumi
9,26,false,36.755880000000005,small,increase,13.12,36.755880000000005,#000000,19.345200000000002,33.128655,#4e4e4e,13.783454999999998,lumi
9,27,false,36.755880000000005,small,decrease,17.853,36.755880000000005,#000000,69.936,38.693501999999995,#4e4e4e,31.242498,lumi
9,28,false,5.358,small,decrease,24.752,5.358,#000000,10.1802,6.429600000000001,#4e4e4e,3.7506,lumi
9,29,false,5.358,small,increase,11.216,5.358,#000000,1.5510000000000002,3.9621,#4e4e4e,2.4111,lumi
9,30,false,36.755880000000005,high,increase,6.63,36.755880000000005,#000000,19.345200000000002,39.560934,#ffffff,20.215734,lumi
9,31,false,36.755880000000005,high,decrease,12.359,36.755880000000005,#000000,69.936,34.099016999999996,#ffffff,35.836983000000004,lumi
9,32,false,19.345200000000002,same,decrease,12.2,19.345200000000002,#000000,36.755880000000005,20.79609,#000000,15.95979,lumi
9,33,false,19.345200000000002,same,increase,9.727,19.345200000000002,#000000,10.1802,21.303689999999996,#000000,11.123490000000002,lumi
9,34,false,5.358,small,increase,8.929,5.358,#000000,1.5510000000000002,4.63185,#4e4e4e,3.08085,lumi
9,35,false,5.358,small,decrease,13.513,5.358,#000000,10.1802,4.152449999999999,#4e4e4e,6.027750000000001,lumi
9,36,false,5.358,same,decrease,42.012,5.358,#000000,10.1802,5.358,#000000,4.8222,lumi
9,37,false,5.358,same,increase,15.068,5.358,#000000,1.5510000000000002,3.6942000000000004,#000000,2.1432,lumi
9,38,false,36.755880000000005,medium,increase,8.744,36.755880000000005,#000000,19.345200000000002,36.804243,#a2a2a2,17.459042999999998,lumi
9,39,false,36.755880000000005,medium,decrease,14.875,36.755880000000005,#000000,69.936,36.855708,#a2a2a2,33.080292,lumi
9,40,false,19.345200000000002,small,decrease,8.448,19.345200000000002,#000000,36.755880000000005,22.246980000000004,#4e4e4e,14.508900000000004,lumi
9,41,false,19.345200000000002,small,increase,10.189,19.345200000000002,#000000,10.1802,18.885540000000002,#4e4e4e,8.705340000000001,lumi
9,42,false,36.755880000000005,high,increase,8.551,36.755880000000005,#000000,19.345200000000002,47.831007,#ffffff,28.485807,lumi
9,43,false,36.755880000000005,high,decrease,8.902,36.755880000000005,#000000,69.936,30.423429000000002,#ffffff,39.51257100000001,lumi
9,44,false,5.358,medium,decrease,10.101,5.358,#000000,10.1802,4.152449999999999,#a2a2a2,6.027750000000001,lumi
9,45,false,5.358,medium,increase,12.8,5.358,#000000,1.5510000000000002,5.3016000000000005,#a2a2a2,3.7506,lumi
9,46,false,5.358,high,increase,11.303,5.358,#000000,1.5510000000000002,5.167650000000001,#ffffff,3.6166500000000004,lumi
9,47,false,5.358,high,decrease,18.041,5.358,#000000,10.1802,6.161699999999999,#ffffff,4.0185,lumi
9,48,false,5.358,same,decrease,15.052,5.358,#000000,10.1802,6.295649999999999,#000000,3.8845500000000004,lumi
9,49,false,5.358,same,increase,19.08,5.358,#000000,1.5510000000000002,5.569500000000001,#000000,4.0185,lumi
9,50,false,36.755880000000005,small,increase,9.532,36.755880000000005,#000000,19.345200000000002,36.804243,#4e4e4e,17.459042999999998,lumi
9,51,false,36.755880000000005,small,decrease,9.027,36.755880000000005,#000000,69.936,39.612399,#4e4e4e,30.323601000000004,lumi
