"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"0";"0";"true";"5.358";"small";"increase";"42.342";"5.358";"#000000";"1.5510000000000002";"6.3732";"#4e4e4e";"4.822199999999999"
"0";"1";"true";"19.345200000000002";"medium";"decrease";"12.029";"19.345200000000002";"#000000";"36.755880000000005";"29.50143";"#a2a2a2";"7.254449999999999"
"0";"2";"true";"36.755880000000005";"high";"decrease";"11.282";"36.755880000000005";"#000000";"69.936";"40.531296000000005";"#ffffff";"29.404704000000006"
"0";"3";"true";"19.345200000000002";"same";"increase";"11.744";"19.345200000000002";"#000000";"10.1802";"16.46739";"#000000";"6.287190000000002"
"0";"4";"false";"5.358";"high";"decrease";"7.552";"5.358";"#000000";"10.1802";"4.68825";"#ffffff";"5.49195"
"0";"5";"false";"5.358";"high";"increase";"14.818";"5.358";"#000000";"1.5510000000000002";"5.0337000000000005";"#ffffff";"3.4827"
"0";"6";"false";"19.345200000000002";"small";"increase";"14.913";"19.345200000000002";"#000000";"10.1802";"16.46739";"#4e4e4e";"6.287190000000002"
"0";"7";"false";"19.345200000000002";"small";"decrease";"8.348";"19.345200000000002";"#000000";"36.755880000000005";"19.345200000000002";"#4e4e4e";"17.410680000000003"
"0";"8";"false";"19.345200000000002";"high";"decrease";"16.07";"19.345200000000002";"#000000";"36.755880000000005";"14.025269999999999";"#ffffff";"22.730610000000002"
"0";"9";"false";"19.345200000000002";"high";"increase";"12.383";"19.345200000000002";"#000000";"10.1802";"16.95102";"#ffffff";"6.770820000000001"
"0";"10";"false";"36.755880000000005";"small";"increase";"11.375";"36.755880000000005";"#000000";"19.345200000000002";"36.804243";"#4e4e4e";"17.459042999999998"
"0";"11";"false";"36.755880000000005";"small";"decrease";"8.952";"36.755880000000005";"#000000";"69.936";"39.612399";"#4e4e4e";"30.323601000000004"
"0";"12";"false";"5.358";"small";"decrease";"11.811";"5.358";"#000000";"10.1802";"4.2864";"#4e4e4e";"5.8938"
"0";"13";"false";"5.358";"small";"increase";"10.922";"5.358";"#000000";"1.5510000000000002";"6.1053";"#4e4e4e";"4.5543"
"0";"14";"false";"36.755880000000005";"high";"increase";"5.343";"36.755880000000005";"#000000";"19.345200000000002";"41.398728";"#ffffff";"22.053528000000007"
"0";"15";"false";"36.755880000000005";"high";"decrease";"6.171";"36.755880000000005";"#000000";"69.936";"28.585634999999996";"#ffffff";"41.350365000000004"
"0";"16";"false";"19.345200000000002";"same";"decrease";"10.366";"19.345200000000002";"#000000";"36.755880000000005";"18.377940000000002";"#000000";"18.377940000000002"
"0";"17";"false";"19.345200000000002";"same";"increase";"3.828";"19.345200000000002";"#000000";"10.1802";"10.1802";"#000000";"0"
"0";"18";"false";"5.358";"small";"increase";"6.353";"5.358";"#000000";"1.5510000000000002";"4.63185";"#4e4e4e";"3.08085"
"0";"19";"false";"5.358";"small";"decrease";"9.253";"5.358";"#000000";"10.1802";"4.42035";"#4e4e4e";"5.759849999999999"
"0";"20";"false";"5.358";"same";"decrease";"8.586";"5.358";"#000000";"10.1802";"5.22405";"#000000";"4.95615"
"0";"21";"false";"5.358";"same";"increase";"3.598";"5.358";"#000000";"1.5510000000000002";"1.5510000000000002";"#000000";"0"
"0";"22";"false";"36.755880000000005";"medium";"increase";"7.943";"36.755880000000005";"#000000";"19.345200000000002";"51.506595000000004";"#a2a2a2";"32.161395000000006"
"0";"23";"false";"36.755880000000005";"medium";"decrease";"15.914";"36.755880000000005";"#000000";"69.936";"39.612399";"#a2a2a2";"30.323601000000004"
"0";"24";"false";"19.345200000000002";"small";"decrease";"5.995";"19.345200000000002";"#000000";"36.755880000000005";"23.69787";"#4e4e4e";"13.05801"
"0";"25";"false";"19.345200000000002";"small";"increase";"6.25";"19.345200000000002";"#000000";"10.1802";"20.82006";"#4e4e4e";"10.63986"
"0";"26";"false";"36.755880000000005";"high";"increase";"13.007";"36.755880000000005";"#000000";"19.345200000000002";"23.020788000000003";"#ffffff";"3.6755880000000025"
"0";"27";"false";"36.755880000000005";"high";"decrease";"8.202";"36.755880000000005";"#000000";"69.936";"39.612399";"#ffffff";"30.323601000000004"
