"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"2";"0";"true";"5.358";"small";"increase";"51.737";"5.358";"#00caff";"1.5510000000000002";"2.8904999999999994";"#e0b500";"1.3394999999999997"
"2";"1";"true";"19.345200000000002";"medium";"decrease";"26.563";"19.345200000000002";"#00caff";"36.755880000000005";"25.632390000000004";"#ff00be";"11.123489999999999"
"2";"2";"true";"36.755880000000005";"high";"decrease";"30.325";"36.755880000000005";"#00caff";"69.936";"42.36909";"#00e6b6";"27.566910000000004"
"2";"3";"true";"19.345200000000002";"same";"increase";"16.489";"19.345200000000002";"#00caff";"10.1802";"15.0165";"#00caff";"4.836300000000001"
"2";"4";"false";"19.345200000000002";"same";"decrease";"28.568";"19.345200000000002";"#00caff";"36.755880000000005";"24.665130000000005";"#00caff";"12.090749999999998"
"2";"5";"false";"19.345200000000002";"same";"increase";"26.984";"19.345200000000002";"#00caff";"10.1802";"18.40191";"#00caff";"8.22171"
"2";"6";"false";"36.755880000000005";"medium";"increase";"17.184";"36.755880000000005";"#00caff";"19.345200000000002";"37.72314";"#ff00be";"18.377940000000002"
"2";"7";"false";"36.755880000000005";"medium";"decrease";"26.319";"36.755880000000005";"#00caff";"69.936";"33.18012";"#ff00be";"36.755880000000005"
"2";"8";"false";"36.755880000000005";"same";"decrease";"18.68";"36.755880000000005";"#00caff";"69.936";"37.774604999999994";"#00caff";"32.161395000000006"
"2";"9";"false";"36.755880000000005";"same";"increase";"15.649";"36.755880000000005";"#00caff";"19.345200000000002";"35.885346";"#00caff";"16.540146"
"2";"10";"false";"19.345200000000002";"high";"increase";"17.323";"19.345200000000002";"#00caff";"10.1802";"18.40191";"#00e6b6";"8.22171"
"2";"11";"false";"19.345200000000002";"high";"decrease";"16.94";"19.345200000000002";"#00caff";"36.755880000000005";"15.95979";"#00e6b6";"20.79609"
"2";"12";"false";"5.358";"high";"decrease";"14.328";"5.358";"#00caff";"10.1802";"5.358";"#00e6b6";"4.8222"
"2";"13";"false";"5.358";"high";"increase";"21.351";"5.358";"#00caff";"1.5510000000000002";"5.435549999999999";"#00e6b6";"3.8845500000000004"
"2";"14";"false";"19.345200000000002";"small";"increase";"14.461";"19.345200000000002";"#00caff";"10.1802";"20.33643";"#e0b500";"10.15623"
"2";"15";"false";"19.345200000000002";"small";"decrease";"15.863";"19.345200000000002";"#00caff";"36.755880000000005";"22.246980000000004";"#e0b500";"14.508900000000004"
"2";"16";"false";"19.345200000000002";"high";"decrease";"12.184";"19.345200000000002";"#00caff";"36.755880000000005";"21.27972";"#00e6b6";"15.476160000000002"
"2";"17";"false";"19.345200000000002";"high";"increase";"14.651";"19.345200000000002";"#00caff";"10.1802";"20.33643";"#00e6b6";"10.15623"
"2";"18";"false";"36.755880000000005";"small";"increase";"12.459";"36.755880000000005";"#00caff";"19.345200000000002";"45.993213";"#e0b500";"26.648013000000006"
"2";"19";"false";"36.755880000000005";"small";"decrease";"11.557";"36.755880000000005";"#00caff";"69.936";"51.558060000000005";"#e0b500";"18.37794"
"2";"20";"false";"5.358";"small";"decrease";"12.068";"5.358";"#00caff";"10.1802";"5.491949999999999";"#e0b500";"4.68825"
"2";"21";"false";"5.358";"small";"increase";"16.099";"5.358";"#00caff";"1.5510000000000002";"5.0337000000000005";"#e0b500";"3.4827"
"2";"22";"false";"36.755880000000005";"high";"increase";"15.518";"36.755880000000005";"#00caff";"19.345200000000002";"38.64203700000001";"#00e6b6";"19.296837000000004"
"2";"23";"false";"36.755880000000005";"high";"decrease";"12.42";"36.755880000000005";"#00caff";"69.936";"50.639162999999996";"#00e6b6";"19.296837000000004"
"2";"24";"false";"19.345200000000002";"same";"decrease";"9.116";"19.345200000000002";"#00caff";"36.755880000000005";"23.21424";"#00caff";"13.541640000000005"
"2";"25";"false";"19.345200000000002";"same";"increase";"16.259";"19.345200000000002";"#00caff";"10.1802";"18.885540000000002";"#00caff";"8.705340000000001"
"2";"26";"false";"5.358";"small";"increase";"13.957";"5.358";"#00caff";"1.5510000000000002";"5.167650000000001";"#e0b500";"3.6166500000000004"
"2";"27";"false";"5.358";"small";"decrease";"18.373";"5.358";"#00caff";"10.1802";"6.6975";"#e0b500";"3.4827"
"2";"28";"false";"5.358";"same";"decrease";"12.526";"5.358";"#00caff";"10.1802";"6.83145";"#00caff";"3.34875"
"2";"29";"false";"5.358";"same";"increase";"15.147";"5.358";"#00caff";"1.5510000000000002";"5.167650000000001";"#00caff";"3.6166500000000004"
"2";"30";"false";"36.755880000000005";"medium";"increase";"11.153";"36.755880000000005";"#00caff";"19.345200000000002";"31.290861";"#ff00be";"11.945661000000003"
