participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
3,0,true,5.358,small,increase,20.291,5.358,#000000,1.5510000000000002,5.8374000000000015,#4e4e4e,4.2864,lumi
3,1,true,19.345200000000002,medium,decrease,21.936,19.345200000000002,#000000,36.755880000000005,22.246980000000004,#a2a2a2,14.508900000000004,lumi
3,2,true,36.755880000000005,high,decrease,19.306,36.755880000000005,#000000,69.936,36.855708,#ffffff,33.080292,lumi
3,3,true,19.345200000000002,same,increase,22.256,19.345200000000002,#000000,10.1802,18.40191,#000000,8.22171,lumi
3,4,false,19.345200000000002,medium,decrease,17.858,19.345200000000002,#000000,36.755880000000005,22.730610000000002,#a2a2a2,14.025269999999999,lumi
3,5,false,19.345200000000002,medium,increase,43.753,19.345200000000002,#000000,10.1802,19.36917,#a2a2a2,9.188970000000001,lumi
3,6,false,19.345200000000002,medium,increase,9.744,19.345200000000002,#000000,10.1802,18.40191,#a2a2a2,8.22171,lumi
3,7,false,19.345200000000002,medium,decrease,17.758,19.345200000000002,#000000,36.755880000000005,26.59965,#a2a2a2,10.156229999999999,lumi
3,8,false,36.755880000000005,same,decrease,13.464,36.755880000000005,#000000,69.936,37.774604999999994,#000000,32.161395000000006,lumi
3,9,false,36.755880000000005,same,increase,24.386,36.755880000000005,#000000,19.345200000000002,37.72314,#000000,18.377940000000002,lumi
3,10,false,19.345200000000002,same,increase,10.164,19.345200000000002,#000000,10.1802,19.36917,#000000,9.188970000000001,lumi
3,11,false,19.345200000000002,same,decrease,11.038,19.345200000000002,#000000,36.755880000000005,23.21424,#000000,13.541640000000005,lumi
3,12,false,36.755880000000005,medium,decrease,19.388,36.755880000000005,#000000,69.936,38.693501999999995,#a2a2a2,31.242498,lumi
3,13,false,36.755880000000005,medium,increase,14.616,36.755880000000005,#000000,19.345200000000002,35.885346,#a2a2a2,16.540146,lumi
3,14,false,36.755880000000005,same,increase,14.655,36.755880000000005,#000000,19.345200000000002,42.31762500000001,#000000,22.97242500000001,lumi
