"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"11";"0";"true";"5.358";"small";"increase";"11.339";"5.358";"12";"1.5510000000000002";"5.0337000000000005";"21";"3.4827"
"11";"1";"true";"19.345200000000002";"medium";"decrease";"9.576";"19.345200000000002";"12";"36.755880000000005";"24.181499999999996";"36.75";"12.574380000000003"
"11";"2";"true";"36.755880000000005";"high";"decrease";"15.293";"36.755880000000005";"12";"69.936";"64.422618";"55.125";"5.5133820000000044"
"11";"3";"true";"19.345200000000002";"same";"increase";"14.114";"19.345200000000002";"12";"10.1802";"20.82006";"12";"10.63986"
"11";"4";"false";"19.345200000000002";"small";"decrease";"10.109";"19.345200000000002";"12";"36.755880000000005";"19.345200000000002";"21";"17.410680000000003"
"11";"5";"false";"19.345200000000002";"small";"increase";"5.46";"19.345200000000002";"12";"10.1802";"17.434649999999998";"21";"7.254450000000002"
"11";"6";"false";"19.345200000000002";"high";"increase";"7.994";"19.345200000000002";"12";"10.1802";"18.40191";"55.125";"8.22171"
"11";"7";"false";"19.345200000000002";"high";"decrease";"7.348";"19.345200000000002";"12";"36.755880000000005";"29.985060000000004";"55.125";"6.77082"
"11";"8";"false";"36.755880000000005";"small";"decrease";"13.919";"36.755880000000005";"12";"69.936";"39.612399";"21";"30.323601000000004"
"11";"9";"false";"36.755880000000005";"small";"increase";"6.041";"36.755880000000005";"12";"19.345200000000002";"36.804243";"21";"17.459042999999998"
"11";"10";"false";"5.358";"small";"increase";"9.273";"5.358";"12";"1.5510000000000002";"3.9621";"21";"2.4111"
"11";"11";"false";"5.358";"small";"decrease";"8.335";"5.358";"12";"10.1802";"8.70675";"21";"1.47345"
"11";"12";"false";"36.755880000000005";"high";"decrease";"8.774";"36.755880000000005";"12";"69.936";"42.36909";"55.125";"27.566910000000004"
"11";"13";"false";"36.755880000000005";"high";"increase";"11.038";"36.755880000000005";"12";"19.345200000000002";"39.560934";"55.125";"20.215734"
"11";"14";"false";"19.345200000000002";"same";"increase";"7.365";"19.345200000000002";"12";"10.1802";"21.303689999999996";"12";"11.123490000000002"
"11";"15";"false";"19.345200000000002";"same";"decrease";"7.69";"19.345200000000002";"12";"36.755880000000005";"26.59965";"12";"10.156229999999999"
"11";"16";"false";"5.358";"small";"decrease";"9.337";"5.358";"12";"10.1802";"7.903049999999999";"21";"2.2771500000000002"
"11";"17";"false";"5.358";"small";"increase";"15.279";"5.358";"12";"1.5510000000000002";"5.435549999999999";"21";"3.8845500000000004"
"11";"18";"false";"5.358";"same";"increase";"6.072";"5.358";"12";"1.5510000000000002";"4.4979000000000005";"12";"2.9469"
"11";"19";"false";"5.358";"same";"decrease";"7.193";"5.358";"12";"10.1802";"6.295649999999999";"12";"3.8845500000000004"
"11";"20";"false";"36.755880000000005";"medium";"decrease";"7.816";"36.755880000000005";"12";"69.936";"47.882472";"36.75";"22.05352800000001"
