participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
8,0,true,5.358,small,increase,15.177,5.358,#00caff,1.5510000000000002,4.36395,#e0b500,2.8129500000000003,chroma
8,1,true,19.345200000000002,medium,decrease,6.742,19.345200000000002,#00caff,36.755880000000005,24.665130000000005,#ff00be,12.090749999999998,chroma
8,2,true,36.755880000000005,high,decrease,7.675,36.755880000000005,#00caff,69.936,36.855708,#00e6b6,33.080292,chroma
8,3,true,19.345200000000002,same,increase,7.869,19.345200000000002,#00caff,10.1802,10.1802,#00caff,0,chroma
8,4,false,36.755880000000005,same,decrease,15.26,36.755880000000005,#00caff,69.936,37.774604999999994,#00caff,32.161395000000006,chroma
8,5,false,36.755880000000005,same,increase,10.466,36.755880000000005,#00caff,19.345200000000002,35.885346,#00caff,16.540146,chroma
8,6,false,19.345200000000002,high,increase,18.029,19.345200000000002,#00caff,10.1802,18.885540000000002,#00e6b6,8.705340000000001,chroma
8,7,false,19.345200000000002,high,decrease,11.209,19.345200000000002,#00caff,36.755880000000005,29.50143,#00e6b6,7.254449999999999,chroma
8,8,false,5.358,high,decrease,8.672,5.358,#00caff,10.1802,10.1802,#00e6b6,0,chroma
8,9,false,5.358,high,increase,8.45,5.358,#00caff,1.5510000000000002,6.641099999999999,#00e6b6,5.0901,chroma
8,10,false,19.345200000000002,small,increase,13.09,19.345200000000002,#00caff,10.1802,18.40191,#e0b500,8.22171,chroma
8,11,false,19.345200000000002,small,decrease,6.369,19.345200000000002,#00caff,36.755880000000005,24.181499999999996,#e0b500,12.574380000000003,chroma
8,12,false,19.345200000000002,high,decrease,7.7,19.345200000000002,#00caff,36.755880000000005,21.27972,#00e6b6,15.476160000000002,chroma
8,13,false,19.345200000000002,high,increase,6.182,19.345200000000002,#00caff,10.1802,16.95102,#00e6b6,6.770820000000001,chroma
8,14,false,36.755880000000005,small,increase,7.488,36.755880000000005,#00caff,19.345200000000002,42.31762500000001,#e0b500,22.97242500000001,chroma
8,15,false,36.755880000000005,small,decrease,7.391,36.755880000000005,#00caff,69.936,34.099016999999996,#e0b500,35.836983000000004,chroma
8,16,false,5.358,small,decrease,6.554,5.358,#00caff,10.1802,10.9839,#e0b500,0.8037000000000003,chroma
8,17,false,5.358,small,increase,10.466,5.358,#00caff,1.5510000000000002,7.042949999999999,#e0b500,5.49195,chroma
8,18,false,36.755880000000005,high,increase,12.689,36.755880000000005,#00caff,19.345200000000002,40.479831,#00e6b6,21.134631,chroma
8,19,false,36.755880000000005,high,decrease,19.744,36.755880000000005,#00caff,69.936,38.693501999999995,#00e6b6,31.242498,chroma
