participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
6,29,false,5.358,same,increase,14.068,5.358,4,1.5510000000000002,5.435549999999999,4,3.8845500000000004,height
6,30,false,36.755880000000005,small,increase,10.855,36.755880000000005,4,19.345200000000002,38.64203700000001,6.5,19.296837000000004,height
6,31,false,36.755880000000005,small,decrease,13.546,36.755880000000005,4,69.936,35.017914000000005,6.5,34.918086,height
6,32,false,5.358,medium,decrease,15.641,5.358,4,10.1802,5.491949999999999,11,4.68825,height
6,33,false,5.358,medium,increase,15.923,5.358,4,1.5510000000000002,5.569500000000001,11,4.0185,height
6,34,false,19.345200000000002,medium,increase,13.695,19.345200000000002,4,10.1802,19.36917,11,9.188970000000001,height
6,35,false,19.345200000000002,medium,decrease,18.941,19.345200000000002,4,36.755880000000005,17.410680000000003,11,19.345200000000002,height
6,36,false,19.345200000000002,medium,decrease,11.293,19.345200000000002,4,36.755880000000005,20.79609,11,15.95979,height
6,37,false,19.345200000000002,medium,increase,13.359,19.345200000000002,4,10.1802,19.36917,11,9.188970000000001,height
6,38,false,36.755880000000005,same,increase,10.097,36.755880000000005,4,19.345200000000002,34.966449000000004,4,15.621249000000002,height
6,39,false,36.755880000000005,same,decrease,15.373,36.755880000000005,4,69.936,32.261222999999994,4,37.674777000000006,height
6,40,false,19.345200000000002,same,decrease,12.917,19.345200000000002,4,36.755880000000005,19.345200000000002,4,17.410680000000003,height
6,41,false,19.345200000000002,same,increase,8.568,19.345200000000002,4,10.1802,18.885540000000002,4,8.705340000000001,height
6,42,false,36.755880000000005,medium,increase,11.061,36.755880000000005,4,19.345200000000002,46.912110000000006,11,27.566910000000004,height
6,43,false,36.755880000000005,medium,decrease,10.99,36.755880000000005,4,69.936,38.693501999999995,11,31.242498,height
6,44,false,36.755880000000005,same,decrease,9.608,36.755880000000005,4,69.936,34.099016999999996,4,35.836983000000004,height
6,45,false,36.755880000000005,same,increase,50.067,36.755880000000005,4,19.345200000000002,34.966449000000004,4,15.621249000000002,height
6,46,false,19.345200000000002,high,increase,9.844,19.345200000000002,4,10.1802,21.303689999999996,17,11.123490000000002,height
6,47,false,19.345200000000002,high,decrease,17.991,19.345200000000002,4,36.755880000000005,17.410680000000003,17,19.345200000000002,height
6,48,false,5.358,high,decrease,13.159,5.358,4,10.1802,5.625899999999999,17,4.5543,height
6,49,false,5.358,high,increase,12.729,5.358,4,1.5510000000000002,5.569500000000001,17,4.0185,height
6,50,false,19.345200000000002,small,increase,24.939,19.345200000000002,4,10.1802,17.434649999999998,6.5,7.254450000000002,height
6,51,false,19.345200000000002,small,decrease,16.975,19.345200000000002,4,36.755880000000005,21.27972,6.5,15.476160000000002,height
