participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed
13,0,true,5.358,small,increase,9.481,5.358,12,1.5510000000000002,1.5510000000000002,21,0
13,1,true,19.345200000000002,medium,decrease,41.099,19.345200000000002,12,36.755880000000005,22.246980000000004,36.75,14.508900000000004
13,2,true,36.755880000000005,high,decrease,41.701,36.755880000000005,12,69.936,51.558060000000005,55.125,18.37794
13,3,true,19.345200000000002,same,increase,19.059,19.345200000000002,12,10.1802,18.40191,12,8.22171
13,4,false,36.755880000000005,medium,decrease,29.075,36.755880000000005,12,69.936,43.287987,36.75,26.648013000000002
13,5,false,36.755880000000005,medium,increase,27.722,36.755880000000005,12,19.345200000000002,45.07431600000001,36.75,25.72911600000001
13,6,false,36.755880000000005,same,increase,31.751,36.755880000000005,12,19.345200000000002,34.966449000000004,12,15.621249000000002
13,7,false,36.755880000000005,same,decrease,50.886,36.755880000000005,12,69.936,39.612399,12,30.323601000000004
13,8,false,19.345200000000002,high,decrease,25.466,19.345200000000002,12,36.755880000000005,26.59965,55.125,10.156229999999999
13,9,false,19.345200000000002,high,increase,45.862,19.345200000000002,12,10.1802,23.238210000000002,55.125,13.058010000000003
13,10,false,5.358,high,increase,15.37,5.358,12,1.5510000000000002,7.31085,55.125,5.759850000000001
13,11,false,5.358,high,decrease,34.835,5.358,12,10.1802,5.625899999999999,55.125,4.5543
13,12,false,19.345200000000002,small,decrease,21.003,19.345200000000002,12,36.755880000000005,23.21424,21,13.541640000000005
13,13,false,19.345200000000002,small,increase,51.096,19.345200000000002,12,10.1802,19.36917,21,9.188970000000001
13,14,false,19.345200000000002,high,increase,32.437,19.345200000000002,12,10.1802,23.238210000000002,55.125,13.058010000000003
13,15,false,19.345200000000002,high,decrease,31.106,19.345200000000002,12,36.755880000000005,22.730610000000002,55.125,14.025269999999999
13,16,false,36.755880000000005,small,decrease,23.255,36.755880000000005,12,69.936,38.693501999999995,21,31.242498
13,17,false,36.755880000000005,small,increase,19.164,36.755880000000005,12,19.345200000000002,40.479831,21,21.134631
13,18,false,5.358,small,increase,28.967,5.358,12,1.5510000000000002,6.1053,21,4.5543
13,19,false,5.358,small,decrease,27.298,5.358,12,10.1802,4.42035,21,5.759849999999999
13,20,false,36.755880000000005,high,decrease,34.288,36.755880000000005,12,69.936,41.450193,55.125,28.485807
13,21,false,36.755880000000005,high,increase,19.911,36.755880000000005,12,19.345200000000002,45.993213,55.125,26.648013000000006
13,22,false,19.345200000000002,same,increase,16.378,19.345200000000002,12,10.1802,21.303689999999996,12,11.123490000000002
13,23,false,19.345200000000002,same,decrease,21.188,19.345200000000002,12,36.755880000000005,20.31246,12,16.44342
13,24,false,5.358,small,decrease,15.334,5.358,12,10.1802,7.635150000000001,21,2.54505
13,25,false,5.358,small,increase,19.288,5.358,12,1.5510000000000002,5.167650000000001,21,3.6166500000000004
13,26,false,5.358,same,increase,9.682,5.358,12,1.5510000000000002,5.0337000000000005,12,3.4827
13,27,false,5.358,same,decrease,20.069,5.358,12,10.1802,5.625899999999999,12,4.5543
13,28,false,36.755880000000005,medium,decrease,19.526,36.755880000000005,12,69.936,46.96357500000001,36.75,22.972424999999994
13,29,false,36.755880000000005,medium,increase,11.805,36.755880000000005,12,19.345200000000002,46.912110000000006,36.75,27.566910000000004
13,30,false,19.345200000000002,small,increase,16.685,19.345200000000002,12,10.1802,26.623620000000003,21,16.44342
13,31,false,19.345200000000002,small,decrease,28.742,19.345200000000002,12,36.755880000000005,17.410680000000003,21,19.345200000000002
13,32,false,36.755880000000005,high,decrease,11.083,36.755880000000005,12,69.936,49.720266,55.125,20.215734
13,33,false,36.755880000000005,high,increase,12.093,36.755880000000005,12,19.345200000000002,40.479831,55.125,21.134631
13,34,false,5.358,medium,increase,23.275,5.358,12,1.5510000000000002,4.4979000000000005,36.75,2.9469
13,35,false,5.358,medium,decrease,12.771,5.358,12,10.1802,6.563549999999999,36.75,3.616650000000001
13,36,false,5.358,high,decrease,14.586,5.358,12,10.1802,5.625899999999999,55.125,4.5543
13,37,false,5.358,high,increase,10.722,5.358,12,1.5510000000000002,4.7658000000000005,55.125,3.2148000000000003
13,38,false,5.358,same,increase,14.382,5.358,12,1.5510000000000002,5.0337000000000005,12,3.4827
13,39,false,5.358,same,decrease,15.232,5.358,12,10.1802,6.429600000000001,12,3.7506
13,40,false,36.755880000000005,small,decrease,19.414,36.755880000000005,12,69.936,43.287987,21,26.648013000000002
13,41,false,36.755880000000005,small,increase,8.468,36.755880000000005,12,19.345200000000002,38.64203700000001,21,19.296837000000004
13,42,false,5.358,medium,increase,20.469,5.358,12,1.5510000000000002,5.0337000000000005,36.75,3.4827
13,43,false,5.358,medium,decrease,19.6,5.358,12,10.1802,6.429600000000001,36.75,3.7506
13,44,false,19.345200000000002,medium,decrease,11.111,19.345200000000002,12,36.755880000000005,18.86157,36.75,17.89431
13,45,false,19.345200000000002,medium,increase,13.553,19.345200000000002,12,10.1802,20.33643,36.75,10.15623
13,46,false,19.345200000000002,medium,increase,11.177,19.345200000000002,12,10.1802,18.40191,36.75,8.22171
13,47,false,19.345200000000002,medium,decrease,21.947,19.345200000000002,12,36.755880000000005,18.86157,36.75,17.89431
13,48,false,36.755880000000005,same,decrease,12.467,36.755880000000005,12,69.936,31.342326,12,38.59367400000001
13,49,false,36.755880000000005,same,increase,12.565,36.755880000000005,12,19.345200000000002,34.047552,12,14.702352000000003
13,50,false,19.345200000000002,same,increase,13.557,19.345200000000002,12,10.1802,19.36917,12,9.188970000000001
13,51,false,19.345200000000002,same,decrease,18.996,19.345200000000002,12,36.755880000000005,17.89431,12,18.86157
