"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"4";"0";"true";"5.358";"small";"increase";"24.644";"5.358";"12";"1.5510000000000002";"4.63185";"21";"3.08085"
"4";"1";"true";"19.345200000000002";"medium";"decrease";"9.488";"19.345200000000002";"12";"36.755880000000005";"31.91958";"36.75";"4.8363"
"4";"2";"true";"36.755880000000005";"high";"decrease";"9.089";"36.755880000000005";"12";"69.936";"49.720266";"55.125";"20.215734"
"4";"3";"true";"19.345200000000002";"same";"increase";"9.248";"19.345200000000002";"12";"10.1802";"23.72184";"12";"13.541640000000005"
"4";"4";"false";"36.755880000000005";"small";"decrease";"11.598";"36.755880000000005";"12";"69.936";"51.558060000000005";"21";"18.37794"
"4";"5";"false";"36.755880000000005";"small";"increase";"12.857";"36.755880000000005";"12";"19.345200000000002";"42.31762500000001";"21";"22.97242500000001"
"4";"6";"false";"5.358";"medium";"increase";"16.135";"5.358";"12";"1.5510000000000002";"2.8904999999999994";"36.75";"1.3394999999999997"
"4";"7";"false";"5.358";"medium";"decrease";"51.969";"5.358";"12";"10.1802";"5.22405";"36.75";"4.95615"
"4";"8";"false";"19.345200000000002";"medium";"decrease";"153.523";"19.345200000000002";"12";"36.755880000000005";"26.59965";"36.75";"10.156229999999999"
"4";"9";"false";"19.345200000000002";"medium";"increase";"16.324";"19.345200000000002";"12";"10.1802";"21.787320000000005";"36.75";"11.607120000000004"
"4";"10";"false";"19.345200000000002";"medium";"increase";"65.23";"19.345200000000002";"12";"10.1802";"19.852800000000002";"36.75";"9.672600000000001"
"4";"11";"false";"19.345200000000002";"medium";"decrease";"36.542";"19.345200000000002";"12";"36.755880000000005";"25.148759999999996";"36.75";"11.607120000000004"
"4";"12";"false";"36.755880000000005";"same";"decrease";"34.254";"36.755880000000005";"12";"69.936";"37.774604999999994";"12";"32.161395000000006"
"4";"13";"false";"36.755880000000005";"same";"increase";"78.711";"36.755880000000005";"12";"19.345200000000002";"40.479831";"12";"21.134631"
"4";"14";"false";"19.345200000000002";"same";"increase";"11.827";"19.345200000000002";"12";"10.1802";"17.434649999999998";"12";"7.254450000000002"
"4";"15";"false";"19.345200000000002";"same";"decrease";"37.9";"19.345200000000002";"12";"36.755880000000005";"17.410680000000003";"12";"19.345200000000002"
"4";"16";"false";"36.755880000000005";"medium";"decrease";"55.896";"36.755880000000005";"12";"69.936";"43.287987";"36.75";"26.648013000000002"
"4";"17";"false";"36.755880000000005";"medium";"increase";"29.505";"36.755880000000005";"12";"19.345200000000002";"35.885346";"36.75";"16.540146"
"4";"18";"false";"36.755880000000005";"same";"increase";"23.299";"36.755880000000005";"12";"19.345200000000002";"40.479831";"12";"21.134631"
"4";"19";"false";"36.755880000000005";"same";"decrease";"22.091";"36.755880000000005";"12";"69.936";"43.287987";"12";"26.648013000000002"
"4";"20";"false";"19.345200000000002";"high";"decrease";"20.671";"19.345200000000002";"12";"36.755880000000005";"25.632390000000004";"55.125";"11.123489999999999"
"4";"21";"false";"19.345200000000002";"high";"increase";"27.217";"19.345200000000002";"12";"10.1802";"22.75458";"55.125";"12.574380000000003"
"4";"22";"false";"5.358";"high";"increase";"42.327";"5.358";"12";"1.5510000000000002";"7.042949999999999";"55.125";"5.49195"
"4";"23";"false";"5.358";"high";"decrease";"117.019";"5.358";"12";"10.1802";"4.152449999999999";"55.125";"6.027750000000001"
