participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
7,0,true,5.358,small,increase,58.913,5.358,12,1.5510000000000002,5.3016000000000005,21,3.7506,width
7,1,true,19.345200000000002,medium,decrease,25.514,19.345200000000002,12,36.755880000000005,29.01780000000001,36.75,7.73808,width
7,2,true,36.755880000000005,high,decrease,37.79,36.755880000000005,12,69.936,57.071442,55.125,12.864558000000004,width
7,3,true,19.345200000000002,same,increase,31.894,19.345200000000002,12,10.1802,18.885540000000002,12,8.705340000000001,width
7,4,false,36.755880000000005,high,decrease,38.558,36.755880000000005,12,69.936,48.801369,55.125,21.134631,width
7,5,false,36.755880000000005,high,increase,21.656,36.755880000000005,12,19.345200000000002,44.155419,55.125,24.810219000000004,width
7,6,false,5.358,medium,increase,29.933,5.358,12,1.5510000000000002,5.8374000000000015,36.75,4.2864,width
7,7,false,5.358,medium,decrease,49.327,5.358,12,10.1802,6.027750000000001,36.75,4.152449999999999,width
7,8,false,5.358,high,decrease,30.156,5.358,12,10.1802,5.0901,55.125,5.0901,width
7,9,false,5.358,high,increase,26.815,5.358,12,1.5510000000000002,6.50715,55.125,4.95615,width
7,10,false,5.358,same,increase,33.486,5.358,12,1.5510000000000002,5.435549999999999,12,3.8845500000000004,width
7,11,false,5.358,same,decrease,48.685,5.358,12,10.1802,6.295649999999999,12,3.8845500000000004,width
7,12,false,36.755880000000005,small,decrease,62.951,36.755880000000005,12,69.936,45.125781,21,24.810219000000004,width
7,13,false,36.755880000000005,small,increase,41.645,36.755880000000005,12,19.345200000000002,42.31762500000001,21,22.97242500000001,width
7,14,false,5.358,medium,increase,43.236,5.358,12,1.5510000000000002,5.70345,36.75,4.152449999999999,width
7,15,false,5.358,medium,decrease,48.264,5.358,12,10.1802,5.8938,36.75,4.2864,width
7,16,false,19.345200000000002,medium,decrease,43.692,19.345200000000002,12,36.755880000000005,20.79609,36.75,15.95979,width
7,17,false,19.345200000000002,medium,increase,69.794,19.345200000000002,12,10.1802,21.787320000000005,36.75,11.607120000000004,width
