"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"11";"0";"true";"5.358";"small";"increase";"50.743";"5.358";"#000000";"1.5510000000000002";"7.31085";"#4e4e4e";"5.759850000000001"
"11";"1";"true";"19.345200000000002";"medium";"decrease";"20.187";"19.345200000000002";"#000000";"36.755880000000005";"27.566910000000004";"#a2a2a2";"9.18897"
"11";"2";"true";"36.755880000000005";"high";"decrease";"17.303";"36.755880000000005";"#000000";"69.936";"55.233648";"#ffffff";"14.702351999999998"
"11";"3";"true";"19.345200000000002";"same";"increase";"28.985";"19.345200000000002";"#000000";"10.1802";"16.46739";"#000000";"6.287190000000002"
"11";"4";"false";"19.345200000000002";"small";"decrease";"17.317";"19.345200000000002";"#000000";"36.755880000000005";"20.79609";"#4e4e4e";"15.95979"
"11";"5";"false";"19.345200000000002";"small";"increase";"13.571";"19.345200000000002";"#000000";"10.1802";"15.983760000000002";"#4e4e4e";"5.803560000000001"
"11";"6";"false";"19.345200000000002";"high";"increase";"18.896";"19.345200000000002";"#000000";"10.1802";"18.885540000000002";"#ffffff";"8.705340000000001"
"11";"7";"false";"19.345200000000002";"high";"decrease";"12.572";"19.345200000000002";"#000000";"36.755880000000005";"21.27972";"#ffffff";"15.476160000000002"
"11";"8";"false";"36.755880000000005";"small";"decrease";"14.294";"36.755880000000005";"#000000";"69.936";"35.017914000000005";"#4e4e4e";"34.918086"
"11";"9";"false";"36.755880000000005";"small";"increase";"15.254";"36.755880000000005";"#000000";"19.345200000000002";"33.128655";"#4e4e4e";"13.783454999999998"
"11";"10";"false";"5.358";"small";"increase";"13.807";"5.358";"#000000";"1.5510000000000002";"5.435549999999999";"#4e4e4e";"3.8845500000000004"
"11";"11";"false";"5.358";"small";"decrease";"12.745";"5.358";"#000000";"10.1802";"10.9839";"#4e4e4e";"0.8037000000000003"
