participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed
12,0,true,5.358,small,increase,55.358,5.358,#00caff,1.5510000000000002,5.3016000000000005,#e0b500,3.7506
12,1,true,19.345200000000002,medium,decrease,28.976,19.345200000000002,#00caff,36.755880000000005,22.246980000000004,#ff00be,14.508900000000004
12,2,true,36.755880000000005,high,decrease,20.125,36.755880000000005,#00caff,69.936,47.882472,#00e6b6,22.05352800000001
12,3,true,19.345200000000002,same,increase,66.376,19.345200000000002,#00caff,10.1802,20.33643,#00caff,10.15623
12,4,false,5.358,high,decrease,23.75,5.358,#00caff,10.1802,6.563549999999999,#00e6b6,3.616650000000001
12,5,false,5.358,high,increase,36.44,5.358,#00caff,1.5510000000000002,4.7658000000000005,#00e6b6,3.2148000000000003
12,6,false,19.345200000000002,small,increase,26.794,19.345200000000002,#00caff,10.1802,15.500129999999999,#e0b500,5.319930000000002
12,7,false,19.345200000000002,small,decrease,24.927,19.345200000000002,#00caff,36.755880000000005,23.21424,#e0b500,13.541640000000005
12,8,false,19.345200000000002,high,decrease,31.671,19.345200000000002,#00caff,36.755880000000005,23.21424,#00e6b6,13.541640000000005
12,9,false,19.345200000000002,high,increase,22.958,19.345200000000002,#00caff,10.1802,16.95102,#00e6b6,6.770820000000001
12,10,false,36.755880000000005,small,increase,28.576,36.755880000000005,#00caff,19.345200000000002,34.047552,#e0b500,14.702352000000003
12,11,false,36.755880000000005,small,decrease,35.152,36.755880000000005,#00caff,69.936,39.612399,#e0b500,30.323601000000004
12,12,false,5.358,small,decrease,32.427,5.358,#00caff,10.1802,5.625899999999999,#e0b500,4.5543
12,13,false,5.358,small,increase,23.776,5.358,#00caff,1.5510000000000002,5.167650000000001,#e0b500,3.6166500000000004
12,14,false,36.755880000000005,high,increase,22.283,36.755880000000005,#00caff,19.345200000000002,33.128655,#00e6b6,13.783454999999998
12,15,false,36.755880000000005,high,decrease,38.941,36.755880000000005,#00caff,69.936,43.287987,#00e6b6,26.648013000000002
12,16,false,19.345200000000002,same,decrease,35.228,19.345200000000002,#00caff,36.755880000000005,20.31246,#00caff,16.44342
12,17,false,19.345200000000002,same,increase,39.14,19.345200000000002,#00caff,10.1802,20.33643,#00caff,10.15623
12,18,false,5.358,small,increase,38.186,5.358,#00caff,1.5510000000000002,5.435549999999999,#e0b500,3.8845500000000004
12,19,false,5.358,small,decrease,17.585,5.358,#00caff,10.1802,5.625899999999999,#e0b500,4.5543
12,20,false,5.358,same,decrease,28.412,5.358,#00caff,10.1802,5.491949999999999,#00caff,4.68825
12,21,false,5.358,same,increase,32.061,5.358,#00caff,1.5510000000000002,5.167650000000001,#00caff,3.6166500000000004
12,22,false,36.755880000000005,medium,increase,49.893,36.755880000000005,#00caff,19.345200000000002,39.560934,#ff00be,20.215734
12,23,false,36.755880000000005,medium,decrease,43.123,36.755880000000005,#00caff,69.936,38.693501999999995,#ff00be,31.242498
12,24,false,19.345200000000002,small,decrease,33.975,19.345200000000002,#00caff,36.755880000000005,23.21424,#e0b500,13.541640000000005
12,25,false,19.345200000000002,small,increase,40.35,19.345200000000002,#00caff,10.1802,18.885540000000002,#e0b500,8.705340000000001
12,26,false,36.755880000000005,high,increase,28.824,36.755880000000005,#00caff,19.345200000000002,30.371964000000002,#00e6b6,11.026764000000004
12,27,false,36.755880000000005,high,decrease,27.97,36.755880000000005,#00caff,69.936,44.206884,#00e6b6,25.729115999999998
12,28,false,5.358,medium,decrease,48.419,5.358,#00caff,10.1802,5.625899999999999,#ff00be,4.5543
12,29,false,5.358,medium,increase,59.201,5.358,#00caff,1.5510000000000002,5.8374000000000015,#ff00be,4.2864
12,30,false,5.358,high,increase,22.852,5.358,#00caff,1.5510000000000002,4.63185,#00e6b6,3.08085
12,31,false,5.358,high,decrease,29.958,5.358,#00caff,10.1802,5.8938,#00e6b6,4.2864
12,32,false,5.358,same,decrease,20.951,5.358,#00caff,10.1802,5.759849999999999,#00caff,4.420350000000001
12,33,false,5.358,same,increase,46.991,5.358,#00caff,1.5510000000000002,5.0337000000000005,#00caff,3.4827
12,34,false,36.755880000000005,small,increase,37.937,36.755880000000005,#00caff,19.345200000000002,32.209758,#e0b500,12.864557999999999
12,35,false,36.755880000000005,small,decrease,25.317,36.755880000000005,#00caff,69.936,39.612399,#e0b500,30.323601000000004
12,36,false,5.358,medium,decrease,21.241,5.358,#00caff,10.1802,5.22405,#ff00be,4.95615
12,37,false,5.358,medium,increase,14.129,5.358,#00caff,1.5510000000000002,5.0337000000000005,#ff00be,3.4827
12,38,false,19.345200000000002,medium,increase,28.806,19.345200000000002,#00caff,10.1802,21.787320000000005,#ff00be,11.607120000000004
12,39,false,19.345200000000002,medium,decrease,28.992,19.345200000000002,#00caff,36.755880000000005,22.730610000000002,#ff00be,14.025269999999999
12,40,false,19.345200000000002,medium,decrease,27.805,19.345200000000002,#00caff,36.755880000000005,22.730610000000002,#ff00be,14.025269999999999
12,41,false,19.345200000000002,medium,increase,40.298,19.345200000000002,#00caff,10.1802,19.852800000000002,#ff00be,9.672600000000001
12,42,false,36.755880000000005,same,increase,24.236,36.755880000000005,#00caff,19.345200000000002,32.209758,#00caff,12.864557999999999
12,43,false,36.755880000000005,same,decrease,29.561,36.755880000000005,#00caff,69.936,44.206884,#00caff,25.729115999999998
12,44,false,19.345200000000002,same,decrease,33.325,19.345200000000002,#00caff,36.755880000000005,23.21424,#00caff,13.541640000000005
12,45,false,19.345200000000002,same,increase,32.242,19.345200000000002,#00caff,10.1802,18.885540000000002,#00caff,8.705340000000001
12,46,false,36.755880000000005,medium,increase,13.253,36.755880000000005,#00caff,19.345200000000002,33.128655,#ff00be,13.783454999999998
12,47,false,36.755880000000005,medium,decrease,23.246,36.755880000000005,#00caff,69.936,36.855708,#ff00be,33.080292
12,48,false,36.755880000000005,same,decrease,17.955,36.755880000000005,#00caff,69.936,40.531296000000005,#00caff,29.404704000000006
12,49,false,36.755880000000005,same,increase,16.35,36.755880000000005,#00caff,19.345200000000002,39.560934,#00caff,20.215734
12,50,false,19.345200000000002,high,increase,19.418,19.345200000000002,#00caff,10.1802,21.303689999999996,#00e6b6,11.123490000000002
12,51,false,19.345200000000002,high,decrease,18.515,19.345200000000002,#00caff,36.755880000000005,20.31246,#00e6b6,16.44342
