"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"1";"0";"true";"5.358";"small";"increase";"69.846";"5.358";"#000000";"1.5510000000000002";"5.569500000000001";"#4e4e4e";"4.0185"
"1";"1";"true";"19.345200000000002";"medium";"decrease";"51.172";"19.345200000000002";"#000000";"36.755880000000005";"18.86157";"#a2a2a2";"17.89431"
"1";"2";"true";"36.755880000000005";"high";"decrease";"51.129";"36.755880000000005";"#000000";"69.936";"36.855708";"#ffffff";"33.080292"
"1";"3";"true";"19.345200000000002";"same";"increase";"29.634";"19.345200000000002";"#000000";"10.1802";"17.434649999999998";"#000000";"7.254450000000002"
"1";"4";"false";"36.755880000000005";"medium";"decrease";"37.307";"36.755880000000005";"#000000";"69.936";"41.450193";"#a2a2a2";"28.485807"
"1";"5";"false";"36.755880000000005";"medium";"increase";"45.346";"36.755880000000005";"#000000";"19.345200000000002";"45.993213";"#a2a2a2";"26.648013000000006"
"1";"6";"false";"36.755880000000005";"same";"increase";"41.994";"36.755880000000005";"#000000";"19.345200000000002";"40.479831";"#000000";"21.134631"
"1";"7";"false";"36.755880000000005";"same";"decrease";"34.861";"36.755880000000005";"#000000";"69.936";"38.693501999999995";"#000000";"31.242498"
"1";"8";"false";"19.345200000000002";"high";"decrease";"34.65";"19.345200000000002";"#000000";"36.755880000000005";"21.27972";"#ffffff";"15.476160000000002"
"1";"9";"false";"19.345200000000002";"high";"increase";"33.306";"19.345200000000002";"#000000";"10.1802";"20.33643";"#ffffff";"10.15623"
"1";"10";"false";"5.358";"high";"increase";"61.556";"5.358";"#000000";"1.5510000000000002";"4.7658000000000005";"#ffffff";"3.2148000000000003"
"1";"11";"false";"5.358";"high";"decrease";"23.924";"5.358";"#000000";"10.1802";"5.759849999999999";"#ffffff";"4.420350000000001"
"1";"12";"false";"19.345200000000002";"small";"decrease";"32.358";"19.345200000000002";"#000000";"36.755880000000005";"17.89431";"#4e4e4e";"18.86157"
"1";"13";"false";"19.345200000000002";"small";"increase";"20";"19.345200000000002";"#000000";"10.1802";"19.852800000000002";"#4e4e4e";"9.672600000000001"
"1";"14";"false";"19.345200000000002";"high";"increase";"27.948";"19.345200000000002";"#000000";"10.1802";"20.82006";"#ffffff";"10.63986"
"1";"15";"false";"19.345200000000002";"high";"decrease";"26.792";"19.345200000000002";"#000000";"36.755880000000005";"19.345200000000002";"#ffffff";"17.410680000000003"
"1";"16";"false";"36.755880000000005";"small";"decrease";"30.561";"36.755880000000005";"#000000";"69.936";"42.36909";"#4e4e4e";"27.566910000000004"
"1";"17";"false";"36.755880000000005";"small";"increase";"38.497";"36.755880000000005";"#000000";"19.345200000000002";"39.560934";"#4e4e4e";"20.215734"
"1";"18";"false";"5.358";"small";"increase";"24.649";"5.358";"#000000";"1.5510000000000002";"5.569500000000001";"#4e4e4e";"4.0185"
"1";"19";"false";"5.358";"small";"decrease";"44.663";"5.358";"#000000";"10.1802";"5.491949999999999";"#4e4e4e";"4.68825"
"1";"20";"false";"36.755880000000005";"high";"decrease";"19.765";"36.755880000000005";"#000000";"69.936";"36.855708";"#ffffff";"33.080292"
"1";"21";"false";"36.755880000000005";"high";"increase";"22.905";"36.755880000000005";"#000000";"19.345200000000002";"38.64203700000001";"#ffffff";"19.296837000000004"
"1";"22";"false";"19.345200000000002";"same";"increase";"42.043";"19.345200000000002";"#000000";"10.1802";"18.40191";"#000000";"8.22171"
