participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
7,0,true,5.358,small,increase,43.713,5.358,#000000,1.5510000000000002,6.239250000000001,#4e4e4e,4.68825,lumi
7,1,true,19.345200000000002,medium,decrease,19.289,19.345200000000002,#000000,36.755880000000005,21.27972,#a2a2a2,15.476160000000002,lumi
7,2,true,36.755880000000005,high,decrease,34.87,36.755880000000005,#000000,69.936,44.206884,#ffffff,25.729115999999998,lumi
7,3,true,19.345200000000002,same,increase,45.084,19.345200000000002,#000000,10.1802,20.33643,#000000,10.15623,lumi
7,4,false,36.755880000000005,high,decrease,20.229,36.755880000000005,#000000,69.936,41.450193,#ffffff,28.485807,lumi
7,5,false,36.755880000000005,high,increase,26.443,36.755880000000005,#000000,19.345200000000002,39.560934,#ffffff,20.215734,lumi
7,6,false,5.358,medium,increase,93.239,5.358,#000000,1.5510000000000002,5.167650000000001,#a2a2a2,3.6166500000000004,lumi
7,7,false,5.358,medium,decrease,46.068,5.358,#000000,10.1802,6.83145,#a2a2a2,3.34875,lumi
7,8,false,5.358,high,decrease,41.169,5.358,#000000,10.1802,5.0901,#ffffff,5.0901,lumi
7,9,false,5.358,high,increase,121.719,5.358,#000000,1.5510000000000002,5.167650000000001,#ffffff,3.6166500000000004,lumi
7,10,false,5.358,same,increase,194.476,5.358,#000000,1.5510000000000002,4.89975,#000000,3.34875,lumi
7,11,false,5.358,same,decrease,209.907,5.358,#000000,10.1802,5.759849999999999,#000000,4.420350000000001,lumi
7,12,false,36.755880000000005,small,decrease,112.974,36.755880000000005,#000000,69.936,42.36909,#4e4e4e,27.566910000000004,lumi
7,13,false,36.755880000000005,small,increase,60.461,36.755880000000005,#000000,19.345200000000002,37.72314,#4e4e4e,18.377940000000002,lumi
7,14,false,5.358,medium,increase,134.444,5.358,#000000,1.5510000000000002,5.569500000000001,#a2a2a2,4.0185,lumi
7,15,false,5.358,medium,decrease,98.89,5.358,#000000,10.1802,5.759849999999999,#a2a2a2,4.420350000000001,lumi
7,16,false,19.345200000000002,medium,decrease,61.092,19.345200000000002,#000000,36.755880000000005,21.76335,#a2a2a2,14.992530000000002,lumi
7,17,false,19.345200000000002,medium,increase,29.667,19.345200000000002,#000000,10.1802,17.434649999999998,#a2a2a2,7.254450000000002,lumi
7,18,false,19.345200000000002,medium,increase,21.148,19.345200000000002,#000000,10.1802,20.33643,#a2a2a2,10.15623,lumi
7,19,false,19.345200000000002,medium,decrease,37.312,19.345200000000002,#000000,36.755880000000005,23.69787,#a2a2a2,13.05801,lumi
7,20,false,36.755880000000005,same,decrease,36.006,36.755880000000005,#000000,69.936,40.531296000000005,#000000,29.404704000000006,lumi
7,21,false,36.755880000000005,same,increase,66.626,36.755880000000005,#000000,19.345200000000002,41.398728,#000000,22.053528000000007,lumi
7,22,false,19.345200000000002,same,increase,21.878,19.345200000000002,#000000,10.1802,22.75458,#000000,12.574380000000003,lumi
7,23,false,19.345200000000002,same,decrease,68.586,19.345200000000002,#000000,36.755880000000005,20.31246,#000000,16.44342,lumi
7,24,false,36.755880000000005,medium,decrease,95.407,36.755880000000005,#000000,69.936,28.585634999999996,#a2a2a2,41.350365000000004,lumi
7,25,false,36.755880000000005,medium,increase,33.983,36.755880000000005,#000000,19.345200000000002,40.479831,#a2a2a2,21.134631,lumi
7,26,false,36.755880000000005,same,increase,61.559,36.755880000000005,#000000,19.345200000000002,37.72314,#000000,18.377940000000002,lumi
7,27,false,36.755880000000005,same,decrease,30.727,36.755880000000005,#000000,69.936,41.450193,#000000,28.485807,lumi
7,28,false,19.345200000000002,high,decrease,30.631,19.345200000000002,#000000,36.755880000000005,17.89431,#ffffff,18.86157,lumi
7,29,false,19.345200000000002,high,increase,23.61,19.345200000000002,#000000,10.1802,20.82006,#ffffff,10.63986,lumi
7,30,false,5.358,high,increase,94.1,5.358,#000000,1.5510000000000002,6.3732,#ffffff,4.822199999999999,lumi
7,31,false,5.358,high,decrease,55.473,5.358,#000000,10.1802,4.68825,#ffffff,5.49195,lumi
7,32,false,19.345200000000002,small,decrease,40.031,19.345200000000002,#000000,36.755880000000005,21.27972,#4e4e4e,15.476160000000002,lumi
7,33,false,19.345200000000002,small,increase,17.412,19.345200000000002,#000000,10.1802,13.56561,#4e4e4e,3.385410000000001,lumi
7,34,false,19.345200000000002,high,increase,43.827,19.345200000000002,#000000,10.1802,20.82006,#ffffff,10.63986,lumi
7,35,false,19.345200000000002,high,decrease,52.857,19.345200000000002,#000000,36.755880000000005,19.345200000000002,#ffffff,17.410680000000003,lumi
7,36,false,36.755880000000005,small,decrease,36.405,36.755880000000005,#000000,69.936,40.531296000000005,#4e4e4e,29.404704000000006,lumi
7,37,false,36.755880000000005,small,increase,27.927,36.755880000000005,#000000,19.345200000000002,38.64203700000001,#4e4e4e,19.296837000000004,lumi
7,38,false,5.358,small,increase,34.377,5.358,#000000,1.5510000000000002,7.042949999999999,#4e4e4e,5.49195,lumi
7,39,false,5.358,small,decrease,39.182,5.358,#000000,10.1802,5.8938,#4e4e4e,4.2864,lumi
7,40,false,36.755880000000005,high,decrease,28.094,36.755880000000005,#000000,69.936,43.287987,#ffffff,26.648013000000002,lumi
7,41,false,36.755880000000005,high,increase,19.703,36.755880000000005,#000000,19.345200000000002,41.398728,#ffffff,22.053528000000007,lumi
7,42,false,19.345200000000002,same,increase,44.181,19.345200000000002,#000000,10.1802,21.303689999999996,#000000,11.123490000000002,lumi
7,43,false,19.345200000000002,same,decrease,56.089,19.345200000000002,#000000,36.755880000000005,22.246980000000004,#000000,14.508900000000004,lumi
7,44,false,5.358,small,decrease,35.099,5.358,#000000,10.1802,4.956149999999999,#4e4e4e,5.22405,lumi
7,45,false,5.358,small,increase,40.167,5.358,#000000,1.5510000000000002,6.239250000000001,#4e4e4e,4.68825,lumi
7,46,false,5.358,same,increase,29.544,5.358,#000000,1.5510000000000002,4.23,#000000,2.679,lumi
7,47,false,5.358,same,decrease,45.043,5.358,#000000,10.1802,5.625899999999999,#000000,4.5543,lumi
7,48,false,36.755880000000005,medium,decrease,23.058,36.755880000000005,#000000,69.936,31.342326,#a2a2a2,38.59367400000001,lumi
7,49,false,36.755880000000005,medium,increase,33.111,36.755880000000005,#000000,19.345200000000002,34.966449000000004,#a2a2a2,15.621249000000002,lumi
7,50,false,19.345200000000002,small,increase,33.784,19.345200000000002,#000000,10.1802,17.918280000000003,#4e4e4e,7.738080000000001,lumi
7,51,false,19.345200000000002,small,decrease,35.054,19.345200000000002,#000000,36.755880000000005,19.345200000000002,#4e4e4e,17.410680000000003,lumi
