"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"4";"0";"true";"5.358";"small";"increase";"61.452";"5.358";"#00caff";"1.5510000000000002";"4.7658000000000005";"#e0b500";"3.2148000000000003"
"4";"1";"true";"19.345200000000002";"medium";"decrease";"52.194";"19.345200000000002";"#00caff";"36.755880000000005";"21.27972";"#ff00be";"15.476160000000002"
"4";"2";"true";"36.755880000000005";"high";"decrease";"15.678";"36.755880000000005";"#00caff";"69.936";"37.774604999999994";"#00e6b6";"32.161395000000006"
"4";"3";"true";"19.345200000000002";"same";"increase";"30.694";"19.345200000000002";"#00caff";"10.1802";"12.59835";"#00caff";"2.418150000000001"
"4";"4";"false";"36.755880000000005";"small";"decrease";"16.379";"36.755880000000005";"#00caff";"69.936";"35.936811";"#e0b500";"33.99918900000001"
"4";"5";"false";"36.755880000000005";"small";"increase";"73.164";"36.755880000000005";"#00caff";"19.345200000000002";"36.804243";"#e0b500";"17.459042999999998"
"4";"6";"false";"5.358";"medium";"increase";"85.357";"5.358";"#00caff";"1.5510000000000002";"5.8374000000000015";"#ff00be";"4.2864"
"4";"7";"false";"5.358";"medium";"decrease";"131.067";"5.358";"#00caff";"10.1802";"6.161699999999999";"#ff00be";"4.0185"
"4";"8";"false";"19.345200000000002";"medium";"decrease";"67.13";"19.345200000000002";"#00caff";"36.755880000000005";"20.79609";"#ff00be";"15.95979"
"4";"9";"false";"19.345200000000002";"medium";"increase";"144.184";"19.345200000000002";"#00caff";"10.1802";"20.82006";"#ff00be";"10.63986"
"4";"10";"false";"19.345200000000002";"medium";"increase";"12.105";"19.345200000000002";"#00caff";"10.1802";"19.852800000000002";"#ff00be";"9.672600000000001"
"4";"11";"false";"19.345200000000002";"medium";"decrease";"28.916";"19.345200000000002";"#00caff";"36.755880000000005";"20.79609";"#ff00be";"15.95979"
"4";"12";"false";"36.755880000000005";"same";"decrease";"44.299";"36.755880000000005";"#00caff";"69.936";"34.099016999999996";"#00caff";"35.836983000000004"
"4";"13";"false";"36.755880000000005";"same";"increase";"30.954";"36.755880000000005";"#00caff";"19.345200000000002";"39.560934";"#00caff";"20.215734"
"4";"14";"false";"19.345200000000002";"same";"increase";"27.284";"19.345200000000002";"#00caff";"10.1802";"14.53287";"#00caff";"4.352670000000001"
"4";"15";"false";"19.345200000000002";"same";"decrease";"36.897";"19.345200000000002";"#00caff";"36.755880000000005";"18.377940000000002";"#00caff";"18.377940000000002"
"4";"16";"false";"36.755880000000005";"medium";"decrease";"94.759";"36.755880000000005";"#00caff";"69.936";"35.936811";"#ff00be";"33.99918900000001"
"4";"17";"false";"36.755880000000005";"medium";"increase";"89.762";"36.755880000000005";"#00caff";"19.345200000000002";"30.371964000000002";"#ff00be";"11.026764000000004"
"4";"18";"false";"36.755880000000005";"same";"increase";"30.547";"36.755880000000005";"#00caff";"19.345200000000002";"39.560934";"#00caff";"20.215734"
"4";"19";"false";"36.755880000000005";"same";"decrease";"20.466";"36.755880000000005";"#00caff";"69.936";"33.18012";"#00caff";"36.755880000000005"
"4";"20";"false";"19.345200000000002";"high";"decrease";"41.942";"19.345200000000002";"#00caff";"36.755880000000005";"17.89431";"#00e6b6";"18.86157"
"4";"21";"false";"19.345200000000002";"high";"increase";"35.73";"19.345200000000002";"#00caff";"10.1802";"20.82006";"#00e6b6";"10.63986"
"4";"22";"false";"5.358";"high";"increase";"31.669";"5.358";"#00caff";"1.5510000000000002";"6.50715";"#00e6b6";"4.95615"
