participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
9,0,true,5.358,small,increase,30.572,5.358,4,1.5510000000000002,6.1053,6.5,4.5543,height
9,1,true,19.345200000000002,medium,decrease,7.363,19.345200000000002,4,36.755880000000005,21.27972,11,15.476160000000002,height
9,2,true,36.755880000000005,high,decrease,9.593,36.755880000000005,4,69.936,40.531296000000005,17,29.404704000000006,height
9,3,true,19.345200000000002,same,increase,11.331,19.345200000000002,4,10.1802,22.270950000000003,4,12.090750000000005,height
9,4,false,5.358,medium,decrease,12.918,5.358,4,10.1802,5.8938,11,4.2864,height
9,5,false,5.358,medium,increase,7.847,5.358,4,1.5510000000000002,5.8374000000000015,11,4.2864,height
9,6,false,19.345200000000002,medium,increase,11.241,19.345200000000002,4,10.1802,22.270950000000003,11,12.090750000000005,height
9,7,false,19.345200000000002,medium,decrease,11.356,19.345200000000002,4,36.755880000000005,22.730610000000002,11,14.025269999999999,height
9,8,false,19.345200000000002,medium,decrease,9.461,19.345200000000002,4,36.755880000000005,22.246980000000004,11,14.508900000000004,height
9,9,false,19.345200000000002,medium,increase,8.731,19.345200000000002,4,10.1802,19.852800000000002,11,9.672600000000001,height
9,10,false,36.755880000000005,same,increase,19.264,36.755880000000005,4,19.345200000000002,35.885346,4,16.540146,height
9,11,false,36.755880000000005,same,decrease,16.869,36.755880000000005,4,69.936,35.936811,4,33.99918900000001,height
9,12,false,19.345200000000002,same,decrease,8.919,19.345200000000002,4,36.755880000000005,23.69787,4,13.05801,height
9,13,false,19.345200000000002,same,increase,6.856,19.345200000000002,4,10.1802,17.434649999999998,4,7.254450000000002,height
9,14,false,36.755880000000005,medium,increase,11.112,36.755880000000005,4,19.345200000000002,36.804243,11,17.459042999999998,height
9,15,false,36.755880000000005,medium,decrease,12.871,36.755880000000005,4,69.936,34.099016999999996,11,35.836983000000004,height
9,16,false,36.755880000000005,same,decrease,9.866,36.755880000000005,4,69.936,41.450193,4,28.485807,height
9,17,false,36.755880000000005,same,increase,9.326,36.755880000000005,4,19.345200000000002,40.479831,4,21.134631,height
9,18,false,19.345200000000002,high,increase,7.193,19.345200000000002,4,10.1802,21.303689999999996,17,11.123490000000002,height
9,19,false,19.345200000000002,high,decrease,12.514,19.345200000000002,4,36.755880000000005,17.89431,17,18.86157,height
9,20,false,5.358,high,decrease,22.183,5.358,4,10.1802,6.027750000000001,17,4.152449999999999,height
9,21,false,5.358,high,increase,14.548,5.358,4,1.5510000000000002,5.435549999999999,17,3.8845500000000004,height
