"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"5";"0";"true";"5.358";"small";"increase";"55.614";"5.358";"12";"1.5510000000000002";"3.5602500000000004";"21";"2.00925"
"5";"1";"true";"19.345200000000002";"medium";"decrease";"28.56";"19.345200000000002";"12";"36.755880000000005";"28.05054";"36.75";"8.70534"
"5";"2";"true";"36.755880000000005";"high";"decrease";"14.963";"36.755880000000005";"12";"69.936";"57.071442";"55.125";"12.864558000000004"
"5";"3";"true";"19.345200000000002";"same";"increase";"14.204";"19.345200000000002";"12";"10.1802";"17.434649999999998";"12";"7.254450000000002"
"5";"4";"false";"5.358";"high";"decrease";"31.412";"5.358";"12";"10.1802";"6.83145";"55.125";"3.34875"
"5";"5";"false";"5.358";"high";"increase";"23.181";"5.358";"12";"1.5510000000000002";"7.1769";"55.125";"5.625899999999999"
"5";"6";"false";"5.358";"same";"increase";"13.397";"5.358";"12";"1.5510000000000002";"5.435549999999999";"12";"3.8845500000000004"
"5";"7";"false";"5.358";"same";"decrease";"13.341";"5.358";"12";"10.1802";"4.8222";"12";"5.358"
"5";"8";"false";"36.755880000000005";"small";"decrease";"18.586";"36.755880000000005";"12";"69.936";"49.720266";"21";"20.215734"
"5";"9";"false";"36.755880000000005";"small";"increase";"13.632";"36.755880000000005";"12";"19.345200000000002";"39.560934";"21";"20.215734"
"5";"10";"false";"5.358";"medium";"increase";"24.941";"5.358";"12";"1.5510000000000002";"5.971350000000001";"36.75";"4.420350000000001"
"5";"11";"false";"5.358";"medium";"decrease";"22.449";"5.358";"12";"10.1802";"5.625899999999999";"36.75";"4.5543"
"5";"12";"false";"19.345200000000002";"medium";"decrease";"22.624";"19.345200000000002";"12";"36.755880000000005";"20.79609";"36.75";"15.95979"
"5";"13";"false";"19.345200000000002";"medium";"increase";"38.34";"19.345200000000002";"12";"10.1802";"17.918280000000003";"36.75";"7.738080000000001"
"5";"14";"false";"19.345200000000002";"medium";"increase";"22.155";"19.345200000000002";"12";"10.1802";"16.46739";"36.75";"6.287190000000002"
"5";"15";"false";"19.345200000000002";"medium";"decrease";"19.795";"19.345200000000002";"12";"36.755880000000005";"19.82883";"36.75";"16.927049999999998"
"5";"16";"false";"36.755880000000005";"same";"decrease";"21.739";"36.755880000000005";"12";"69.936";"38.693501999999995";"12";"31.242498"
"5";"17";"false";"36.755880000000005";"same";"increase";"22.911";"36.755880000000005";"12";"19.345200000000002";"32.209758";"12";"12.864557999999999"
"5";"18";"false";"19.345200000000002";"same";"increase";"14.7";"19.345200000000002";"12";"10.1802";"23.72184";"12";"13.541640000000005"
"5";"19";"false";"19.345200000000002";"same";"decrease";"21.582";"19.345200000000002";"12";"36.755880000000005";"19.345200000000002";"12";"17.410680000000003"
"5";"20";"false";"36.755880000000005";"medium";"decrease";"10.358";"36.755880000000005";"12";"69.936";"42.36909";"36.75";"27.566910000000004"
"5";"21";"false";"36.755880000000005";"medium";"increase";"21.953";"36.755880000000005";"12";"19.345200000000002";"34.966449000000004";"36.75";"15.621249000000002"
"5";"22";"false";"36.755880000000005";"same";"increase";"16.32";"36.755880000000005";"12";"19.345200000000002";"44.155419";"12";"24.810219000000004"
"5";"23";"false";"36.755880000000005";"same";"decrease";"21.331";"36.755880000000005";"12";"69.936";"39.612399";"12";"30.323601000000004"
"5";"24";"false";"19.345200000000002";"high";"decrease";"29.867";"19.345200000000002";"12";"36.755880000000005";"29.50143";"55.125";"7.254449999999999"
"5";"25";"false";"19.345200000000002";"high";"increase";"17.573";"19.345200000000002";"12";"10.1802";"27.107250000000004";"55.125";"16.927050000000005"
