"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"10";"0";"true";"5.358";"small";"increase";"26.109";"5.358";"#00caff";"1.5510000000000002";"2.2207500000000002";"#e0b500";"0.6697500000000001"
"10";"1";"true";"19.345200000000002";"medium";"decrease";"7.609";"19.345200000000002";"#00caff";"36.755880000000005";"25.632390000000004";"#ff00be";"11.123489999999999"
"10";"2";"true";"36.755880000000005";"high";"decrease";"20.753";"36.755880000000005";"#00caff";"69.936";"38.693501999999995";"#00e6b6";"31.242498"
"10";"3";"true";"19.345200000000002";"same";"increase";"11.257";"19.345200000000002";"#00caff";"10.1802";"18.885540000000002";"#00caff";"8.705340000000001"
"10";"4";"false";"19.345200000000002";"small";"decrease";"17.799";"19.345200000000002";"#00caff";"36.755880000000005";"27.566910000000004";"#e0b500";"9.18897"
"10";"5";"false";"19.345200000000002";"small";"increase";"9.49";"19.345200000000002";"#00caff";"10.1802";"16.95102";"#e0b500";"6.770820000000001"
"10";"6";"false";"36.755880000000005";"high";"increase";"8.52";"36.755880000000005";"#00caff";"19.345200000000002";"53.34438900000001";"#00e6b6";"33.99918900000001"
"10";"7";"false";"36.755880000000005";"high";"decrease";"10.692";"36.755880000000005";"#00caff";"69.936";"29.504531999999998";"#00e6b6";"40.431468"
"10";"8";"false";"5.358";"medium";"decrease";"4.22";"5.358";"#00caff";"10.1802";"9.24255";"#ff00be";"0.93765"
"10";"9";"false";"5.358";"medium";"increase";"2.838";"5.358";"#00caff";"1.5510000000000002";"2.7565500000000003";"#ff00be";"1.20555"
"10";"10";"false";"5.358";"high";"increase";"7.357";"5.358";"#00caff";"1.5510000000000002";"2.8904999999999994";"#00e6b6";"1.3394999999999997"
"10";"11";"false";"5.358";"high";"decrease";"4.662";"5.358";"#00caff";"10.1802";"9.24255";"#00e6b6";"0.93765"
"10";"12";"false";"5.358";"same";"decrease";"3.346";"5.358";"#00caff";"10.1802";"9.3765";"#00caff";"0.8037000000000003"
"10";"13";"false";"5.358";"same";"increase";"4.48";"5.358";"#00caff";"1.5510000000000002";"2.4886500000000003";"#00caff";"0.93765"
"10";"14";"false";"36.755880000000005";"small";"increase";"8.686";"36.755880000000005";"#00caff";"19.345200000000002";"62.53335900000002";"#e0b500";"43.188159000000006"
"10";"15";"false";"36.755880000000005";"small";"decrease";"5.108";"36.755880000000005";"#00caff";"69.936";"29.504531999999998";"#e0b500";"40.431468"
"10";"16";"false";"5.358";"medium";"decrease";"5.902";"5.358";"#00caff";"10.1802";"8.974649999999999";"#ff00be";"1.2055499999999995"
"10";"17";"false";"5.358";"medium";"increase";"4.373";"5.358";"#00caff";"1.5510000000000002";"3.1584000000000003";"#ff00be";"1.6074000000000002"
"10";"18";"false";"19.345200000000002";"medium";"increase";"7.785";"19.345200000000002";"#00caff";"10.1802";"19.852800000000002";"#ff00be";"9.672600000000001"
"10";"19";"false";"19.345200000000002";"medium";"decrease";"4.504";"19.345200000000002";"#00caff";"36.755880000000005";"25.632390000000004";"#ff00be";"11.123489999999999"
"10";"20";"false";"19.345200000000002";"medium";"decrease";"8.176";"19.345200000000002";"#00caff";"36.755880000000005";"28.05054";"#ff00be";"8.70534"
"10";"21";"false";"19.345200000000002";"medium";"increase";"6.703";"19.345200000000002";"#00caff";"10.1802";"16.95102";"#ff00be";"6.770820000000001"
"10";"22";"false";"36.755880000000005";"same";"increase";"11.246";"36.755880000000005";"#00caff";"19.345200000000002";"56.10108";"#00caff";"36.755880000000005"
"10";"23";"false";"36.755880000000005";"same";"decrease";"5.643";"36.755880000000005";"#00caff";"69.936";"23.99115";"#00caff";"45.944849999999995"
"10";"24";"false";"19.345200000000002";"same";"decrease";"8.583";"19.345200000000002";"#00caff";"36.755880000000005";"25.632390000000004";"#00caff";"11.123489999999999"
"10";"25";"false";"19.345200000000002";"same";"increase";"9.378";"19.345200000000002";"#00caff";"10.1802";"17.918280000000003";"#00caff";"7.738080000000001"
