participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed
13,0,true,5.358,small,increase,50.088,5.358,#00caff,1.5510000000000002,5.569500000000001,#e0b500,4.0185
13,1,true,19.345200000000002,medium,decrease,49.818,19.345200000000002,#00caff,36.755880000000005,18.377940000000002,#ff00be,18.377940000000002
13,2,true,36.755880000000005,high,decrease,16.75,36.755880000000005,#00caff,69.936,44.206884,#00e6b6,25.729115999999998
13,3,true,19.345200000000002,same,increase,26.011,19.345200000000002,#00caff,10.1802,18.40191,#00caff,8.22171
13,4,false,36.755880000000005,medium,decrease,18.117,36.755880000000005,#00caff,69.936,35.936811,#ff00be,33.99918900000001
13,5,false,36.755880000000005,medium,increase,22.337,36.755880000000005,#00caff,19.345200000000002,37.72314,#ff00be,18.377940000000002
13,6,false,36.755880000000005,same,increase,17.452,36.755880000000005,#00caff,19.345200000000002,44.155419,#00caff,24.810219000000004
13,7,false,36.755880000000005,same,decrease,24.943,36.755880000000005,#00caff,69.936,35.017914000000005,#00caff,34.918086
13,8,false,19.345200000000002,high,decrease,68.434,19.345200000000002,#00caff,36.755880000000005,18.377940000000002,#00e6b6,18.377940000000002
13,9,false,19.345200000000002,high,increase,22.674,19.345200000000002,#00caff,10.1802,18.40191,#00e6b6,8.22171
13,10,false,5.358,high,increase,26.484,5.358,#00caff,1.5510000000000002,5.569500000000001,#00e6b6,4.0185
13,11,false,5.358,high,decrease,27.788,5.358,#00caff,10.1802,5.358,#00e6b6,4.8222
13,12,false,19.345200000000002,small,decrease,21.953,19.345200000000002,#00caff,36.755880000000005,18.377940000000002,#e0b500,18.377940000000002
13,13,false,19.345200000000002,small,increase,18.787,19.345200000000002,#00caff,10.1802,17.918280000000003,#e0b500,7.738080000000001
13,14,false,19.345200000000002,high,increase,28.108,19.345200000000002,#00caff,10.1802,18.40191,#00e6b6,8.22171
13,15,false,19.345200000000002,high,decrease,28.032,19.345200000000002,#00caff,36.755880000000005,20.31246,#00e6b6,16.44342
13,16,false,36.755880000000005,small,decrease,17.809,36.755880000000005,#00caff,69.936,34.099016999999996,#e0b500,35.836983000000004
13,17,false,36.755880000000005,small,increase,16.387,36.755880000000005,#00caff,19.345200000000002,31.290861,#e0b500,11.945661000000003
13,18,false,5.358,small,increase,30.221,5.358,#00caff,1.5510000000000002,3.9621,#e0b500,2.4111
13,19,false,5.358,small,decrease,17.854,5.358,#00caff,10.1802,6.83145,#e0b500,3.34875
13,20,false,36.755880000000005,high,decrease,27.088,36.755880000000005,#00caff,69.936,40.531296000000005,#00e6b6,29.404704000000006
13,21,false,36.755880000000005,high,increase,13.55,36.755880000000005,#00caff,19.345200000000002,35.885346,#00e6b6,16.540146
13,22,false,19.345200000000002,same,increase,17.873,19.345200000000002,#00caff,10.1802,18.885540000000002,#00caff,8.705340000000001
13,23,false,19.345200000000002,same,decrease,34.348,19.345200000000002,#00caff,36.755880000000005,18.86157,#00caff,17.89431
13,24,false,5.358,small,decrease,29.799,5.358,#00caff,10.1802,5.22405,#e0b500,4.95615
13,25,false,5.358,small,increase,18.428,5.358,#00caff,1.5510000000000002,4.36395,#e0b500,2.8129500000000003
13,26,false,5.358,same,increase,31.702,5.358,#00caff,1.5510000000000002,5.3016000000000005,#00caff,3.7506
13,27,false,5.358,same,decrease,52.248,5.358,#00caff,10.1802,5.759849999999999,#00caff,4.420350000000001
13,28,false,36.755880000000005,medium,decrease,17.074,36.755880000000005,#00caff,69.936,35.017914000000005,#ff00be,34.918086
13,29,false,36.755880000000005,medium,increase,20.665,36.755880000000005,#00caff,19.345200000000002,33.128655,#ff00be,13.783454999999998
13,30,false,19.345200000000002,small,increase,22.283,19.345200000000002,#00caff,10.1802,19.852800000000002,#e0b500,9.672600000000001
13,31,false,19.345200000000002,small,decrease,14.435,19.345200000000002,#00caff,36.755880000000005,18.377940000000002,#e0b500,18.377940000000002
13,32,false,36.755880000000005,high,decrease,8.935,36.755880000000005,#00caff,69.936,36.855708,#00e6b6,33.080292
13,33,false,36.755880000000005,high,increase,14.18,36.755880000000005,#00caff,19.345200000000002,32.209758,#00e6b6,12.864557999999999
13,34,false,5.358,medium,increase,18.773,5.358,#00caff,1.5510000000000002,5.3016000000000005,#ff00be,3.7506
13,35,false,5.358,medium,decrease,21.021,5.358,#00caff,10.1802,8.5728,#ff00be,1.6073999999999995
13,36,false,5.358,high,decrease,24.284,5.358,#00caff,10.1802,4.8222,#00e6b6,5.358
13,37,false,5.358,high,increase,14.076,5.358,#00caff,1.5510000000000002,5.0337000000000005,#00e6b6,3.4827
13,38,false,5.358,same,increase,18.605,5.358,#00caff,1.5510000000000002,4.09605,#00caff,2.5450500000000007
13,39,false,5.358,same,decrease,21.999,5.358,#00caff,10.1802,5.0901,#00caff,5.0901
13,40,false,36.755880000000005,small,decrease,16.01,36.755880000000005,#00caff,69.936,33.18012,#e0b500,36.755880000000005
13,41,false,36.755880000000005,small,increase,15.614,36.755880000000005,#00caff,19.345200000000002,35.885346,#e0b500,16.540146
13,42,false,5.358,medium,increase,21.912,5.358,#00caff,1.5510000000000002,5.70345,#ff00be,4.152449999999999
