"participant";"trial";"practice";"speed";"delta_var";"action";"completion_time";"edgeA_speed";"edgeA_var";"edgeB_original_speed";"edgeB_speed";"edgeB_var";"delta_speed"
"0";"0";"true";"5.358";"small";"increase";"16.678";"5.358";"4";"1.5510000000000002";"5.3016000000000005";"6.5";"3.7506"
"0";"1";"true";"19.345200000000002";"medium";"decrease";"5.348";"19.345200000000002";"4";"36.755880000000005";"23.69787";"11";"13.05801"
"0";"2";"true";"36.755880000000005";"high";"decrease";"6.847";"36.755880000000005";"4";"69.936";"20.315562000000003";"17";"49.62043800000001"
"0";"3";"true";"19.345200000000002";"same";"increase";"8.359";"19.345200000000002";"4";"10.1802";"25.17273";"4";"14.992530000000004"
"0";"4";"false";"5.358";"high";"decrease";"5.304";"5.358";"4";"10.1802";"7.5012";"17";"2.6789999999999994"
"0";"5";"false";"5.358";"high";"increase";"6.553";"5.358";"4";"1.5510000000000002";"3.82815";"17";"2.2771499999999993"
"0";"6";"false";"19.345200000000002";"small";"increase";"4.623";"19.345200000000002";"4";"10.1802";"32.42718";"6.5";"22.246980000000004"
"0";"7";"false";"19.345200000000002";"small";"decrease";"5.041";"19.345200000000002";"4";"36.755880000000005";"21.76335";"6.5";"14.992530000000002"
"0";"8";"false";"19.345200000000002";"high";"decrease";"7.74";"19.345200000000002";"4";"36.755880000000005";"21.76335";"17";"14.992530000000002"
"0";"9";"false";"19.345200000000002";"high";"increase";"6.557";"19.345200000000002";"4";"10.1802";"24.205470000000002";"17";"14.025270000000004"
"0";"10";"false";"36.755880000000005";"small";"increase";"5.592";"36.755880000000005";"4";"19.345200000000002";"55.182183";"6.5";"35.83698300000001"
"0";"11";"false";"36.755880000000005";"small";"decrease";"10.15";"36.755880000000005";"4";"69.936";"33.18012";"6.5";"36.755880000000005"
"0";"12";"false";"5.358";"small";"decrease";"8.875";"5.358";"4";"10.1802";"8.70675";"6.5";"1.47345"
"0";"13";"false";"5.358";"small";"increase";"12.833";"5.358";"4";"1.5510000000000002";"5.3016000000000005";"6.5";"3.7506"
"0";"14";"false";"36.755880000000005";"high";"increase";"5.85";"36.755880000000005";"4";"19.345200000000002";"51.506595000000004";"17";"32.161395000000006"
"0";"15";"false";"36.755880000000005";"high";"decrease";"7.329";"36.755880000000005";"4";"69.936";"51.558060000000005";"17";"18.37794"
"0";"16";"false";"19.345200000000002";"same";"decrease";"6.769";"19.345200000000002";"4";"36.755880000000005";"24.181499999999996";"4";"12.574380000000003"
