participant,trial,practice,speed,delta_var,action,completion_time,edgeA_speed,edgeA_var,edgeB_original_speed,edgeB_speed,edgeB_var,delta_speed,visual_variable
3,0,true,5.358,small,increase,21.428,5.358,4,1.5510000000000002,5.3016000000000005,6.5,3.7506,height
3,1,true,19.345200000000002,medium,decrease,25.605,19.345200000000002,4,36.755880000000005,29.985060000000004,11,6.77082,height
3,2,true,36.755880000000005,high,decrease,19.101,36.755880000000005,4,69.936,35.936811,17,33.99918900000001,height
3,3,true,19.345200000000002,same,increase,17.716,19.345200000000002,4,10.1802,17.434649999999998,4,7.254450000000002,height
3,4,false,19.345200000000002,medium,decrease,14.938,19.345200000000002,4,36.755880000000005,24.665130000000005,11,12.090749999999998,height
3,5,false,19.345200000000002,medium,increase,14.373,19.345200000000002,4,10.1802,15.0165,11,4.836300000000001,height
3,6,false,19.345200000000002,medium,increase,21.683,19.345200000000002,4,10.1802,17.918280000000003,11,7.738080000000001,height
3,7,false,19.345200000000002,medium,decrease,33.596,19.345200000000002,4,36.755880000000005,21.76335,11,14.992530000000002,height
3,8,false,36.755880000000005,same,decrease,19.502,36.755880000000005,4,69.936,41.450193,4,28.485807,height
3,9,false,36.755880000000005,same,increase,13.835,36.755880000000005,4,19.345200000000002,36.804243,4,17.459042999999998,height
3,10,false,19.345200000000002,same,increase,17.156,19.345200000000002,4,10.1802,18.40191,4,8.22171,height
3,11,false,19.345200000000002,same,decrease,14.406,19.345200000000002,4,36.755880000000005,24.665130000000005,4,12.090749999999998,height
3,12,false,36.755880000000005,medium,decrease,21.559,36.755880000000005,4,69.936,35.936811,11,33.99918900000001,height
3,13,false,36.755880000000005,medium,increase,25.225,36.755880000000005,4,19.345200000000002,39.560934,11,20.215734,height
3,14,false,36.755880000000005,same,increase,13.768,36.755880000000005,4,19.345200000000002,35.885346,4,16.540146,height
3,15,false,36.755880000000005,same,decrease,21.957,36.755880000000005,4,69.936,39.612399,4,30.323601000000004,height
3,16,false,19.345200000000002,high,decrease,17.601,19.345200000000002,4,36.755880000000005,19.82883,17,16.927049999999998,height
3,17,false,19.345200000000002,high,increase,14.162,19.345200000000002,4,10.1802,16.46739,17,6.287190000000002,height
3,18,false,5.358,high,increase,15.54,5.358,4,1.5510000000000002,5.167650000000001,17,3.6166500000000004,height
3,19,false,5.358,high,decrease,21.298,5.358,4,10.1802,5.491949999999999,17,4.68825,height
3,20,false,19.345200000000002,small,decrease,19.14,19.345200000000002,4,36.755880000000005,26.116020000000002,6.5,10.639859999999999,height
3,21,false,19.345200000000002,small,increase,26.882,19.345200000000002,4,10.1802,15.983760000000002,6.5,5.803560000000001,height
3,22,false,19.345200000000002,high,increase,22.641,19.345200000000002,4,10.1802,20.33643,17,10.15623,height
3,23,false,19.345200000000002,high,decrease,14.927,19.345200000000002,4,36.755880000000005,27.566910000000004,17,9.18897,height
3,24,false,36.755880000000005,small,decrease,18.944,36.755880000000005,4,69.936,33.18012,6.5,36.755880000000005,height
3,25,false,36.755880000000005,small,increase,21.095,36.755880000000005,4,19.345200000000002,38.64203700000001,6.5,19.296837000000004,height
3,26,false,5.358,small,increase,19.159,5.358,4,1.5510000000000002,6.77505,6.5,5.22405,height
3,27,false,5.358,small,decrease,24.774,5.358,4,10.1802,6.9654,6.5,3.2148000000000003,height
3,28,false,36.755880000000005,high,decrease,19.983,36.755880000000005,4,69.936,41.450193,17,28.485807,height
3,29,false,36.755880000000005,high,increase,18.561,36.755880000000005,4,19.345200000000002,33.128655,17,13.783454999999998,height
3,30,false,19.345200000000002,same,increase,22.978,19.345200000000002,4,10.1802,20.82006,4,10.63986,height
3,31,false,19.345200000000002,same,decrease,20.617,19.345200000000002,4,36.755880000000005,26.59965,4,10.156229999999999,height
3,32,false,5.358,small,decrease,28.462,5.358,4,10.1802,5.759849999999999,6.5,4.420350000000001,height
3,33,false,5.358,small,increase,19.531,5.358,4,1.5510000000000002,5.569500000000001,6.5,4.0185,height
3,34,false,5.358,same,increase,16.272,5.358,4,1.5510000000000002,6.50715,4,4.95615,height
3,35,false,5.358,same,decrease,20.103,5.358,4,10.1802,4.2864,4,5.8938,height
3,36,false,36.755880000000005,medium,decrease,16.844,36.755880000000005,4,69.936,41.450193,11,28.485807,height
3,37,false,36.755880000000005,medium,increase,12.3,36.755880000000005,4,19.345200000000002,35.885346,11,16.540146,height
3,38,false,19.345200000000002,small,increase,24.301,19.345200000000002,4,10.1802,16.46739,6.5,6.287190000000002,height
3,39,false,19.345200000000002,small,decrease,16.267,19.345200000000002,4,36.755880000000005,24.181499999999996,6.5,12.574380000000003,height
3,40,false,36.755880000000005,high,decrease,15.618,36.755880000000005,4,69.936,39.612399,17,30.323601000000004,height
3,41,false,36.755880000000005,high,increase,12.343,36.755880000000005,4,19.345200000000002,38.64203700000001,17,19.296837000000004,height
3,42,false,5.358,medium,increase,15.111,5.358,4,1.5510000000000002,4.23,11,2.679,height
3,43,false,5.358,medium,decrease,18.212,5.358,4,10.1802,5.22405,11,4.95615,height
3,44,false,5.358,high,decrease,26.398,5.358,4,10.1802,5.22405,17,4.95615,height
3,45,false,5.358,high,increase,16.144,5.358,4,1.5510000000000002,5.971350000000001,17,4.420350000000001,height
3,46,false,5.358,same,increase,11.085,5.358,4,1.5510000000000002,5.70345,4,4.152449999999999,height
3,47,false,5.358,same,decrease,15.838,5.358,4,10.1802,6.6975,4,3.4827,height
3,48,false,36.755880000000005,small,decrease,19.867,36.755880000000005,4,69.936,37.774604999999994,6.5,32.161395000000006,height
3,49,false,36.755880000000005,small,increase,13.053,36.755880000000005,4,19.345200000000002,35.885346,6.5,16.540146,height
3,50,false,5.358,medium,increase,22.226,5.358,4,1.5510000000000002,4.09605,11,2.5450500000000007,height
3,51,false,5.358,medium,decrease,25.229,5.358,4,10.1802,4.8222,11,5.358,height
